YMD_ID|HH_ID|DAY_CLS|WKDAY_HLDAY_CLS|WTHR_GRP_CD|BUS_ROUTE_ID|BUS_CO_ID|BUS_STTN_ID|USR_TYPE|GETON_CNT|GETOFF_CNT|TRANSF_PSNGR_CNT|DRVN_INCOME|TRANSF_PAY|ETL_TYPE|ETL_DATE
20220525|00|1504|2801||30300128|130710001|3014014|9701|1|12|0|3200|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|3053004|9701|12|5|0|21000|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|3053004|9702|5|0|0|5500|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|3053005|9701|3|5|0|6300|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|3053005|9702|3|0|0|3300|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|3054003|9701|2|5|0|3700|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|3054003|9702|0|1|0|300|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|3056002|9701|16|5|2|25900|600|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|3056002|9702|7|0|0|7700|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|3056003|9701|1|12|0|2900|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|3056003|9702|0|1|0|0|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|3062004|9701|5|1|0|8500|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|3062004|9702|8|0|0|8800|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|3062006|9701|3|6|0|6000|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|3062007|9701|1|1|0|2000|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8001420|9701|0|11|0|3300|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8001420|9702|0|1|0|300|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007052|9701|1|4|0|2600|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007052|9702|0|3|0|900|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007053|9701|2|2|0|3700|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007055|9701|0|11|0|3300|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8007055|9702|0|1|0|300|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|8007057|9701|5|1|0|8500|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007080|9701|4|1|0|7100|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007268|9701|0|12|0|3600|0|0603|2022-06-05 07:43:00
20220525|00|1504|2801||30300128|130710001|8007268|9702|0|5|0|1500|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007270|9701|0|2|0|600|0|0603|2022-06-05 07:43:00
20220525|00|1504|2801||30300128|130710001|8007272|9701|0|5|0|1500|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8007272|9702|0|4|0|1200|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007274|9701|0|18|0|5400|0|0603|2022-06-05 07:43:00
20220525|00|1504|2801||30300128|130710001|8007274|9702|0|13|0|3900|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007276|9701|0|1|0|300|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|8007280|9701|0|21|0|6000|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007280|9702|0|1|0|300|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007289|9701|1|0|0|1700|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007290|9701|0|13|0|3900|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007291|9701|1|0|0|1700|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8007292|9701|0|3|0|0|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007293|9701|4|11|0|10100|0|0603|2022-06-05 07:43:00
20220525|00|1504|2801||30300128|130710001|8007293|9702|0|1|0|300|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|8007294|9701|8|8|0|13900|0|0603|2022-06-05 07:43:00
20220525|00|1504|2801||30300128|130710001|8007294|9702|2|0|0|2200|0|0603|2022-06-05 07:42:59
20220525|00|1504|2801||30300128|130710001|8007295|9701|7|1|0|12200|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007295|9702|0|1|0|300|0|0603|2022-06-05 07:43:00
20220525|00|1504|2801||30300128|130710001|8007296|9701|1|1|0|1700|0|0603|2022-06-05 07:42:58
20220525|00|1504|2801||30300128|130710001|8007297|9701|0|3|0|600|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|8007298|9701|1|4|0|2000|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8007299|9701|0|1|0|0|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|8007300|9701|0|1|0|300|0|0603|2022-06-05 07:43:02
20220525|00|1504|2801||30300128|130710001|8007400|9701|1|3|0|2000|0|0603|2022-06-05 07:43:01
20220525|00|1504|2801||30300128|130710001|8007401|9701|0|3|0|300|0|0603|2022-06-05 07:42:58
20220525|01|1504|2801||30300128|130710001|8007268|9701|0|7|0|2100|0|0603|2022-06-05 07:42:58
