YMD_ID|HH_ID|DAY_CLS|WKDAY_HLDAY_CLS|WTHR_GRP_CD|BUS_ROUTE_ID|BUS_CO_ID|BUS_STTN_ID|USR_TYPE|GETON_CNT|GETOFF_CNT|TRANSF_PSNGR_CNT|DRVN_INCOME|TRANSF_PAY|ETL_TYPE|ETL_DATE
20220602|00|1505|2801||30300128|130710001|3014014|9701|1|1|0|2000|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|3053004|9701|5|2|0|8500|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|3053004|9702|2|0|0|2200|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|3053005|9701|0|8|0|900|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|3053005|9702|1|0|0|1100|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|3054003|9701|0|3|0|300|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|3056002|9701|13|1|1|21000|300|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|3056002|9702|4|1|0|4700|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|3056003|9701|0|9|0|2100|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|3056003|9702|0|2|0|300|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|3062004|9701|2|7|0|5200|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|3062004|9702|4|0|0|4400|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|3062006|9701|0|4|0|1200|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|3062006|9702|1|0|0|1100|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|3062007|9701|1|0|0|1700|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|8001420|9701|0|8|0|2100|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|8007052|9701|1|3|0|1700|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007052|9702|0|1|0|300|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007053|9701|0|1|0|300|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|8007053|9702|0|1|0|0|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|8007055|9701|0|3|0|1200|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007057|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007080|9701|2|4|0|4600|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007268|9701|0|20|0|5700|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007268|9702|0|18|0|5400|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|8007270|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007272|9701|0|2|0|600|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007272|9702|0|7|0|2100|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007274|9701|0|13|0|3900|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007274|9702|0|8|0|2400|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|8007276|9701|1|4|0|2900|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|8007278|9701|0|1|0|300|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007278|9702|0|1|0|300|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007280|9701|0|1|0|300|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007289|9701|0|2|0|0|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007290|9701|1|6|0|3800|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007291|9701|0|3|0|900|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|8007292|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007292|9702|0|2|0|0|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007292|9703|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007293|9701|3|1|0|5400|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|8007294|9701|5|5|0|9100|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007294|9702|4|2|0|4400|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007295|9701|3|1|0|5400|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007296|9701|3|3|0|5400|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007296|9702|3|1|0|3300|0|0603|2022-06-13 15:57:03
20220602|00|1505|2801||30300128|130710001|8007297|9701|0|1|0|300|0|0603|2022-06-13 15:57:02
20220602|00|1505|2801||30300128|130710001|8007298|9701|0|1|0|300|0|0603|2022-06-13 15:57:04
20220602|00|1505|2801||30300128|130710001|8007400|9701|0|1|0|300|0|0603|2022-06-13 15:57:07
20220602|00|1505|2801||30300128|130710001|8007401|9701|0|2|0|0|0|0603|2022-06-13 15:57:06
20220602|00|1505|2801||30300128|130710001|8007452|9701|1|0|1|300|300|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8001097|9701|13|2|2|13750|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300002|130010007|8001178|9701|6|0|0|7500|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8001178|9702|1|0|0|750|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8001200|9701|2|0|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300002|130010007|8001230|9701|0|2|0|0|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8001284|9701|2|0|0|2500|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8001418|9701|4|16|1|3750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8001632|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8001744|9701|4|0|0|5000|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8001783|9701|5|0|2|3750|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8001792|9701|10|0|0|12500|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8001794|9701|4|0|0|5000|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8001794|9702|1|0|0|750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8001963|9701|9|0|0|11250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8001963|9702|2|0|0|1500|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8001996|9701|2|1|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300002|130010007|8002050|9701|6|0|0|7500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300002|130010007|8002131|9701|10|0|0|12500|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8002131|9799|1|0|0|0|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8002133|9701|3|1|0|3750|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300002|130010007|8002251|9701|2|0|0|2500|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8002254|9701|15|0|1|17500|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8002254|9702|1|0|0|750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8002254|9799|1|0|0|0|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300002|130010007|8002437|9701|11|5|5|7500|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8002437|9702|0|1|0|0|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8002611|9701|5|1|0|6250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300002|130010007|8002881|9701|1|0|0|1250|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300002|130010007|8002909|9701|5|0|1|5000|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8002980|9701|9|0|0|11250|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300002|130010007|8003020|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300003|130510004|8001764|9701|1|0|0|1100|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300003|130510004|8005970|9701|1|0|0|1100|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300004|130510004|8007100|9701|2|0|0|2200|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300005|130010002|8002273|9701|2|0|0|2500|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300011|130010002|8001956|9701|1|0|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300016|130010004|8001956|9701|4|0|0|5000|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300017|130010004|8001771|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300025|130010001|8002635|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300026|130010014|8002665|9701|1|0|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300036|130010011|8001206|9701|1|0|0|1250|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300036|130010011|8001681|9701|0|1|0|0|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300036|130010011|8002170|9701|1|0|0|1250|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300036|130010012|8001054|9701|3|0|0|3750|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300036|130010012|8001063|9701|1|0|0|1250|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300036|130010012|8001420|9701|1|2|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300036|130010012|8001527|9701|1|0|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300036|130010012|8001994|9701|7|0|0|8750|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300036|130010012|8002230|9701|1|0|0|1250|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300036|130010012|8002330|9701|1|1|0|1250|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300036|130010012|8002425|9701|1|1|0|1250|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300036|130010012|8002757|9701|2|0|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8001036|9701|6|2|2|5000|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300037|130010006|8001096|9701|12|0|0|15000|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8001296|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8001349|9701|5|0|2|3750|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300037|130010006|8001349|9799|1|0|0|0|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8001443|9701|9|0|0|11250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8001534|9701|0|2|0|0|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8001574|9701|2|8|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8001590|9701|2|0|0|2500|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300037|130010006|8001912|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002075|9701|6|3|0|7500|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300037|130010006|8002077|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002100|9701|11|0|2|11250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002141|9701|3|0|0|3750|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300037|130010006|8002235|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002236|9701|0|1|0|0|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300037|130010006|8002310|9701|3|0|0|3750|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300037|130010006|8002311|9701|4|0|0|5000|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002312|9701|5|0|0|6250|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300037|130010006|8002315|9701|1|0|1|0|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002316|9701|2|0|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002340|9701|7|1|0|8750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002343|9701|7|2|0|8750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002378|9701|0|2|0|0|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002402|9701|3|0|0|3750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002412|9701|2|0|0|2500|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002558|9701|1|17|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002559|9701|5|0|0|6250|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300037|130010006|8002589|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002608|9701|3|0|0|3750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002617|9701|3|0|0|3750|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002618|9701|1|1|0|1250|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300037|130010006|8002635|9701|1|0|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002658|9701|7|1|0|8750|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300037|130010006|8002658|9799|1|0|0|0|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002720|9701|5|1|0|6250|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300037|130010006|8002721|9701|0|1|0|0|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8002898|9701|2|0|0|2500|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300037|130010006|8002906|9701|2|0|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002920|9701|1|0|0|1250|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8002961|9701|0|1|0|0|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300037|130010006|8002973|9701|0|5|0|0|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300037|130010006|8003003|9701|3|0|0|3750|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300037|130010006|8003006|9701|1|0|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8005518|9701|2|1|0|2500|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300037|130010006|8005881|9701|2|0|0|2500|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8005960|9701|2|0|0|2500|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300037|130010006|8006001|9701|4|0|0|5000|0|0603|2022-06-13 15:57:02
20220602|05|1505|2801||30300038|130010014|8001033|9701|1|0|0|1250|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300038|130010014|8001037|9701|2|0|0|2500|0|0603|2022-06-13 15:57:06
20220602|05|1505|2801||30300038|130010014|8001040|9701|1|0|0|1250|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300038|130010014|8001054|9701|2|0|0|2500|0|0603|2022-06-13 15:57:07
20220602|05|1505|2801||30300038|130010014|8001058|9701|0|3|0|0|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300038|130010014|8001132|9701|3|0|0|3750|0|0603|2022-06-13 15:57:03
20220602|05|1505|2801||30300038|130010014|8001133|9701|2|0|0|2500|0|0603|2022-06-13 15:57:04
20220602|05|1505|2801||30300038|130010014|8001348|9701|1|1|0|1250|0|0603|2022-06-13 15:57:06
