YMD_ID|HH_ID|DAY_CLS|WKDAY_HLDAY_CLS|WTHR_GRP_CD|BUS_ROUTE_ID|BUS_CO_ID|BUS_STTN_ID|USR_TYPE|GETON_CNT|GETOFF_CNT|TRANSF_PSNGR_CNT|DRVN_INCOME|TRANSF_PAY|ETL_TYPE|ETL_DATE
20220530|05|1502|2801||30300038|130010014|8001425|9701|2|0|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8001527|9701|0|1|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8001596|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8001612|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8001772|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8001983|9701|2|0|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002063|9701|2|0|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002114|9701|0|1|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002156|9701|1|1|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002228|9701|2|0|0|2500|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300038|130010014|8002330|9701|0|1|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002358|9701|0|4|0|0|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300038|130010014|8002392|9701|1|0|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8002734|9701|2|0|0|2500|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300038|130010014|8002778|9701|4|0|0|5000|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8002790|9701|2|0|0|2500|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300038|130010014|8002793|9701|4|1|0|5000|0|0603|2022-06-10 07:38:17
20220530|05|1502|2801||30300038|130010014|8002846|9701|1|5|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8002893|9701|2|0|0|2500|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002913|9701|3|0|0|3750|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300038|130010014|8002914|9701|3|1|0|3750|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8002914|9702|1|0|0|750|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8002917|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8003003|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300038|130010014|8003043|9701|1|1|0|1250|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300038|130010014|8003130|9701|3|0|0|3750|0|0603|2022-06-10 07:38:17
20220530|05|1502|2801||30300038|130010014|8003131|9701|1|1|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8001074|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300039|130010005|8001077|9701|1|1|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8001651|9701|1|0|1|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300039|130010005|8001923|9701|1|1|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300039|130010005|8001999|9701|0|1|0|0|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300039|130010005|8002087|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8002141|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8002405|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300039|130010005|8002492|9701|1|2|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8002589|9701|1|0|0|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300039|130010005|8002920|9701|2|0|1|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8002967|9701|1|0|0|1250|0|0603|2022-06-10 07:38:15
20220530|05|1502|2801||30300039|130010005|8002973|9701|0|1|0|0|0|0603|2022-06-10 07:38:16
20220530|05|1502|2801||30300039|130010005|8005594|9701|2|0|1|1250|0|0603|2022-06-10 07:38:14
20220530|05|1502|2801||30300040|130010007|8001005|9701|3|1|1|2500|0|0603|2022-06-10 07:38:14
