SERIAL_NO|CARD_NO|GETON_YMD|GETON_TM|TRANSACTION_ID|TR_MEANS_TYPE|TRANSF_CNT|BUS_ROUTE_ID|BUS_CO_ID|BUS_CAR_ID|USR_TYPE|DRVN_START_YMD|DRVN_START_TM|GETON_BUS_STTN_ID|GETOFF_YMD|GETOFF_TM|GETOFF_BUS_STTN_ID|YSR_CNT|GETON_PAY|GETOFF_PAY|DRVR_ID|GETON_CALC_YMD|GETOFF_CALC_YMD|ETL_TYPE|ETL_DATE
147908|0000000539969735              |20220522|215029|007|675|1|30300078|130010008|130752166|1|20220522|210047|8003006|20220522|215850|8002615|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147910|0000000527060973              |20220522|084320|021|681|2|30300042|130010009|130759151|1|20220522|082823|8002402|20220522|090932|8001413|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144895|0000000760766497              |20220522|115807|003|675|0|30300108|130010007|130759305|1|20220522|114433|8070046|20220522|120349|8002141|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144897|0000000918216616              |20220522|123428|021|676|0|30300130|130010008|130752719|1|20220522|113544|8001717|20220522|124304|8002733|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144899|0000000625241778              |20220522|122356|004|681|0|30300042|130010009|130759165|1|20220522|113815|8001063|20220522|124625|8002627|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144901|0000000701185943              |20220522|132810|005|680|0|30300052|130010006|130752056|1|20220522|121940|8005973|20220522|133353|8005115|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144903|0000000728987868              |20220522|132914|027|674|0|30300100|130010002|130752383|1|20220522|132229|8002351|20220522|134226|8002547|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144905|0000000765976473              |20220522|060323|003|676|0|30300090|130010005|130759268|1|20220522|060008|8001641|20220522|062430|8001568|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144907|0000000729140246              |20220522|075517|022|676|0|30300072|130010001|130759432|1|20220522|060102|8001575|20220522|080559|8005960|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144909|0000000906180241              |20220522|165533|013|680|0|30300052|130010002|130752322|1|20220522|162649|8005116|20220522|170449|8005053|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144911|0000000469592531              |20220522|181345|002|675|0|30300056|130010012|130753315|1|20220522|163707|8005915|20220522|184442|8001589|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144913|0000000625669870              |20220522|201359|022|675|0|30300060|130010014|130753526|1|20220522|152344|8006006|20220522|203604|8001717|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
144915|0000000641688347              |20220522|203233|023|674|0|30300002|130010007|130759311|1|20220522|193839|8001096|20220522|204200|8001419|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145322|0000000540000399              |20220522|154712|007|675|1|30300076|130010014|130753510|1|20220522|144948|8002627|20220522|155954|8002825|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145324|0000000536698310              |20220522|212724|018|675|1|30300045|130010006|130752055|1|20220522|205259|8002721|20220522|214116|8003069|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145326|0000000540003938              |20220522|092705|001|676|1|30300036|130010012|130753302|1|20220522|092318|8001994|20220522|094738|8001949|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145328|0000000543990707              |20220522|170245|017|679|1|30300063|130010001|130759740|1|20220522|160310|8002695|20220522|171759|8007172|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145330|0000000301525401              |20220522|165726|004|676|1|30300130|130010008|130752718|1|20220522|163709|8002434|20220522|172000|8005881|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145332|0000000301525401              |20220522|174502|004|676|2|30300070|130010004|130752201|1|20220522|154058|8001348|20220522|181105|8002797|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145334|0000000514077648              |20220522|103534|014|675|1|30300049|130010004|130752264|1|20220522|092743|8001927|20220522|105105|8001659|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145336|0000000514077648              |20220522|111442|014|675|2|30300083|130010001|130759780|1|20220522|052919|8001660|20220522|115155|8001932|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145338|0000000294091183              |20220522|121840|004|676|1|30300086|130010013|130759874|1|20220522|102918|8002465|20220522|123608|8002138|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145340|0000000536372329              |20220522|135455|024|677|2|30300035|130010009|130759119|1|20220522|123922|8002049|20220522|140509|8001340|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145342|0000000529297569              |20220522|141544|031|675|2|30300049|130010004|130752237|1|20220522|120124|8001491|20220522|145115|8001282|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145344|0000000516897490              |20220522|154002|003|675|1|30300060|130010014|130753504|1|20220522|134458|8001852|20220522|154433|8001716|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145346|0000000529297569              |20220522|150528|031|675|3|30300145|130010014|130753606|1|20220522|143414|8001196|20220522|150943|8002395|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145753|0000000520349880              |20220522|151220|002|676|1|30300087|130010008|130752159|1|20220522|144440|8003011|20220522|151721|8001398|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145755|0000000520178419              |20220522|160703|022|676|1|30300086|130010013|130759809|1|20220522|145504|8002454|20220522|161307|8002888|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145757|0000000539084609              |20220522|084827|020|675|1|30300053|130010002|130752376|1|20220522|082636|8001029|20220522|085749|8001491|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145759|0000000540235320              |20220522|101756|009|675|1|30300067|130010001|130759735|1|20220522|075405|8002635|20220522|102359|8002571|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145761|0000000544794078              |20220522|180436|027|675|1|30300056|130010012|130753322|1|20220522|084921|8001491|20220522|182158|8001060|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145763|0000000508453933              |20220522|203736|008|675|1|30300057|130010001|130759758|1|20220522|190507|8001747|20220522|204439|8002627|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145765|0000000527061376              |20220522|093624|014|675|1|30300048|130010006|130752067|1|20220522|081943|8001677|20220522|093741|8005570|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145767|0000000302168531              |20220522|113634|013|674|1|30300100|130010002|130752506|1|20220522|102946|8001529|20220522|114656|8001929|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145769|0000000536211392              |20220522|114840|024|676|1|30300037|130010006|130759021|1|20220522|053636|8002635|20220522|120702|8002317|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145771|0000000536372177              |20220522|131457|023|675|1|30300055|130010014|130753266|1|20220522|123309|8002627|20220522|132859|8001402|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145773|0000000530042106              |20220522|132904|008|675|1|30300062|130010008|130752704|1|20220522|124539|8001567|20220522|133610|8001324|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145775|0000000280204510              |20220522|132930|003|674|1|30300002|130010007|130759312|1|20220522|130704|8002133|20220522|140733|8001419|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
145777|0000000547779719              |20220522|154614|002|676|1|30300037|130010006|130759024|1|20220522|134039|8002906|20220522|155046|8002316|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
149727|0000000801295749              |20220522|153702|028|675|0|30300058|130010004|130752257|1|20220522|152225|8002705|20220522|153808|8002707|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
149729|0000000530498215              |20220522|201100|019|679|0|30300063|130010001|130759487|1|20220522|192454|8001145|20220522|203523|8005120|1|1250|100|      |20220522|20220522|0603|2022-06-02 07:02:05
149731|0000000543699872              |20220522|202002|022|832|0|30300128|130710001|130759930|1|20220522|163021|3053004|20220522|205619|8007280|1|1700|300|      |20220522|20220522|0603|2022-06-02 07:02:05
149733|0000000527061062              |20220522|080605|025|679|1|30300063|130010001|130759740|1|20220522|074338|8002634|20220522|090625|8005122|1|0|100|      |20220522|20220522|0603|2022-06-02 07:02:05
149735|0000000176995782              |20220522|084750|002|681|1|30300042|130010009|130759121|1|20220522|082919|8002280|20220522|092012|8005127|1|0|100|      |20220522|20220522|0603|2022-06-02 07:02:05
149737|0000000152080823              |20220522|171555|013|675|0|30300096|130010006|130752020|1|20220522|165019|8001331|20220522|172931|8001922|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
149739|0000000584218088              |20220522|185107|025|675|0|30300065|130010004|130752234|1|20220522|180618|8005875|20220522|185902|8001254|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
149741|0000000541032278              |20220522|192550|001|832|1|30300128|130710001|130759923|1|20220522|064857|8007300|20220522|195746|8007280|1|300|300|      |20220522|20220522|0603|2022-06-02 07:02:05
149743|0000000566567017              |20220522|131949|003|676|0|30300068|130010006|130759026|1|20220522|121600|8007156|20220522|133950|8002779|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
149745|0000000490885023              |20220522|130458|015|676|0|30300089|130010011|130759527|4|20220522|111129|8002531|20220522|132204|8001989|1|750|0|      |20220522|20220522|0603|2022-06-02 07:02:05
149747|0000000588918341              |20220522|133926|026|674|0|30300002|130010007|130759312|1|20220522|130704|8002093|20220522|140136|8001994|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143161|0000000494341910              |20220522|220442|001|676|1|30300130|130010008|130752149|1|20220522|215704|8002823|20220522|220900|8001761|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143163|0000000492046132              |20220522|080627|001|675|0|30300058|130010004|130752263|1|20220522|072556|8001418|20220522|081657|8002946|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143165|0000000491785089              |20220522|082235|010|676|0|30300087|130010008|130752160|1|20220522|081007|8002118|20220522|084341|8001378|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143167|0000000494382562              |20220522|163259|029|675|0|30300056|130010012|130753325|4|20220522|143841|8002754|20220522|165822|8007483|1|750|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143169|0000000881085504              |20220522|171442|001|675|0|30300101|130010002|130752396|1|20220522|160825|8002558|20220522|172101|8002452|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143171|0000000492179985              |20220522|185746|010|675|1|30300045|130010006|130752055|4|20220522|181427|8002974|20220522|191132|8003073|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143173|0000000881084587              |20220522|195238|001|676|0|30300073|130010009|130759161|1|20220522|193108|8001417|20220522|200658|8002075|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143175|0000000495618667              |20220522|103540|006|675|1|30300081|130010011|130759511|1|20220522|085221|8002088|20220522|104050|8002338|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143177|0000000495010047              |20220522|125313|020|676|0|30300071|130010009|130759180|4|20220522|115907|8001074|20220522|125508|8002453|1|750|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143179|0000000169937113              |20220522|142426|001|676|0|30300089|130010011|130759519|1|20220522|134454|8001634|20220522|143146|8002666|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143181|0000000494996666              |20220522|143714|001|676|0|30300137|130010004|130752279|4|20220522|133757|8001224|20220522|144700|8002524|1|750|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143183|0000000496656255              |20220522|152414|002|676|0|30300038|130010014|130753214|4|20220522|140427|8001132|20220522|154629|8001169|1|750|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143185|0000000491784953              |20220522|075521|025|832|0|30300128|130710001|130759917|1|20220522|053339|8007294|20220522|083104|8001420|1|1700|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143187|0000000492041970              |20220522|172953|003|832|0|30300128|130710001|130759923|1|20220522|064857|8005504|20220522|182343|3056003|1|1700|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143594|0000000544293276              |20220522|142123|003|683|0|30300016|130010004|130752601|1|20220522|125257|8005060|20220522|150505|8003105|1|1200|850|      |20220522|20220522|0603|2022-06-02 07:02:05
143596|0000000532385288              |20220522|150837|012|677|0|30300129|130010009|130759143|1|20220522|134403|8007350|20220522|152946|8001676|1|1250|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143598|0000000301501750              |20220522|163710|010|683|0|30300016|130010004|130752284|1|20220522|154346|8005076|20220522|164147|8001280|1|1200|100|      |20220522|20220522|0603|2022-06-02 07:02:05
143600|0000000543400672              |20220522|210645|002|679|1|30300063|130010001|130759719|1|20220522|202207|8001834|20220522|212809|8005252|1|0|100|      |20220522|20220522|0603|2022-06-02 07:02:05
143602|0000000536244341              |20220522|215123|008|832|0|30300128|130710001|130759917|4|20220522|053339|3053004|20220522|223158|8001420|1|1100|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143604|0000000519900670              |20220522|085236|028|677|1|30300129|130010009|130759179|1|20220522|082431|8005906|20220522|090733|8007347|1|0|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143606|0000000534053794              |20220522|160343|026|832|0|30300128|130710001|130759915|4|20220522|063845|8007412|20220522|163745|8007293|1|1100|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143608|0000000279399446              |20220522|174840|004|677|1|30300129|130010009|130759163|1|20220522|171616|8005906|20220522|181837|8007562|1|0|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143610|0000000318760845              |20220522|191938|016|677|1|30300129|130010009|130759109|4|20220522|123716|8002187|20220522|194456|8007559|1|0|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143612|0000000800068179              |20220522|101521|028|676|0|30300069|130010001|130759409|1|20220522|093544|8002970|20220522|102731|8001097|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
143614|0000000595048638              |20220522|133722|031|677|1|30300129|130010009|130759115|4|20220522|125516|8005906|20220522|135727|8007402|1|0|300|      |20220522|20220522|0603|2022-06-02 07:02:05
143616|0000000533630025              |20220522|140037|001|681|0|30300042|130010009|130759140|1|20220522|131616|8002410|20220522|142657|9005104|1|1250|250|      |20220522|20220522|0603|2022-06-02 07:02:05
147512|0000000546713146              |20220522|095617|021|675|1|30300053|130010002|130752386|1|20220522|090545|8001491|20220522|101225|8002279|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147514|0000000518467638              |20220522|112816|010|675|1|30300045|130010006|130752012|1|20220522|104605|8001491|20220522|113109|8001731|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147516|0000000303142168              |20220522|132051|001|676|1|30300071|130010009|130759133|1|20220522|131245|8002824|20220522|132741|8001660|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147518|0000000524798968              |20220522|134424|018|675|1|30300056|130010012|130753374|1|20220522|131954|8001491|20220522|140449|8001056|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147520|0000000305519328              |20220522|143406|007|675|1|30300062|130010008|130752137|1|20220522|141142|8002468|20220522|144147|8001587|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147522|0000000539968815              |20220522|145955|001|676|1|30300131|130010008|130752708|1|20220522|144251|8002468|20220522|152525|8001117|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147524|0000000534644687              |20220522|155828|013|676|1|30300070|130010004|130752283|1|20220522|154826|8002824|20220522|160037|8002825|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147526|0000000537968585              |20220522|205044|001|675|1|30300075|130010005|130759270|1|20220522|201344|8001420|20220522|210445|8002299|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147528|0000000546664391              |20220522|220743|007|675|1|30300075|130010005|130759221|1|20220522|213129|8001420|20220522|221910|8001382|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147530|0000000545393744              |20220522|070439|003|675|1|30300065|130010004|130752267|1|20220522|063836|8001420|20220522|072521|8007018|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147532|0000000262742908              |20220522|090134|018|679|1|30300063|130010001|130759774|1|20220522|084035|8002634|20220522|090829|8001660|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147534|0000000093554109              |20220522|094342|013|676|2|30300087|130010015|130759622|1|20220522|092602|8001491|20220522|102524|8001374|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147941|0000000534669723              |20220522|115915|001|676|1|30300051|130010008|130752121|1|20220522|112308|8001492|20220522|121855|8002437|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147943|0000000535224801              |20220522|122638|030|676|1|30300137|130010004|130752600|1|20220522|120315|8001935|20220522|125325|8003036|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147945|0000000526235822              |20220522|144936|002|675|1|30300077|130010006|130752070|1|20220522|143146|8001492|20220522|150929|8002995|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147947|0000000518418188              |20220522|154342|001|675|2|30300060|130010014|130753244|1|20220522|125424|8001399|20220522|154757|8001459|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147949|0000000515744397              |20220522|202406|009|675|1|30300078|130010008|130752163|1|20220522|200104|8001647|20220522|203245|8007271|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147951|0000000305550119              |20220522|073343|025|675|1|30300062|130010008|130752137|1|20220522|072734|8001827|20220522|075328|8002279|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147953|0000000091477575              |20220522|095119|011|676|1|30300038|130010014|130753247|1|20220522|084933|8002155|20220522|100431|8002894|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147955|0000000303134417              |20220522|183056|023|675|1|30300055|130010014|130753229|1|20220522|175128|8002155|20220522|183910|8002343|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147957|0000000540002150              |20220522|192940|019|676|1|30300037|130010006|130759021|1|20220522|153808|8002155|20220522|193050|8001349|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147959|0000000523355464              |20220522|122612|031|675|1|30300091|130010013|130759821|1|20220522|104536|8001647|20220522|125509|8001889|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147961|0000000535603052              |20220522|140726|014|675|1|30300065|130010004|130752269|1|20220522|133407|8002155|20220522|141614|8005873|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147963|0000000302165414              |20220522|143123|024|675|1|30300065|130010004|130752281|1|20220522|135922|8002155|20220522|144949|8007070|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
147965|0000000114676145              |20220522|150827|025|675|2|30300091|130010013|130759816|1|20220522|132639|8001647|20220522|152351|8001086|1|0|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148372|0000000768286431              |20220522|144218|007|676|0|30300072|130010001|130759435|1|20220522|133905|8001078|20220522|145028|8001059|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148374|0000000669167160              |20220522|154456|024|675|0|30300050|130010007|130759372|1|20220522|152049|8002940|20220522|155325|8002960|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148376|0000000761674925              |20220522|093127|029|677|0|30300129|130010009|130759143|1|20220522|055450|8007356|20220522|093657|8007362|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148378|0000000719129025              |20220522|112209|030|676|0|30300037|130010006|130752037|1|20220522|102721|8002310|20220522|114033|8002358|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148380|0000000776989838              |20220522|114550|017|675|0|30300094|130010014|130753616|1|20220522|111803|8001570|20220522|115224|8005559|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148382|0000000621690789              |20220522|135042|029|676|0|30300037|130010006|130759012|1|20220522|120738|8001037|20220522|140039|8003054|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148384|0000000626946769              |20220522|083555|004|676|0|30300070|130010004|130752606|1|20220522|080404|8001869|20220522|085652|8001421|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148386|0000000742981663              |20220522|092937|002|675|0|30300082|130010001|130759703|1|20220522|090134|8002229|20220522|093523|8001929|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148388|0000000904807863              |20220522|171610|017|675|0|30300065|130010004|130752268|1|20220522|153956|8005875|20220522|172300|8001357|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148390|0000000743301144              |20220522|180129|026|675|0|30300050|130010007|130759302|1|20220522|172445|8002412|20220522|180607|8001192|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148392|0000000910385086              |20220522|191231|028|675|0|30300108|130010007|130759328|1|20220522|190206|8002920|20220522|191738|8002375|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
148394|0000000921337896              |20220522|192225|027|676|0|30300041|130010012|130753326|1|20220522|191121|8005990|20220522|192643|8002412|1|1250|0|      |20220522|20220522|0603|2022-06-02 07:02:05
114864|0000000525697168              |20220522|220816|024|676|1|30300041|130010012|130753323|4|20220522|192522|8001773|20220522|220913|8005993|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
114866|0000000541997792              |20220522|220318|025|680|1|30300009|130010002|130752349|4|20220522|215840|8002119|20220522|221854|8003036|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
114868|0000000546760249              |20220522|093733|013|675|1|30300055|130010014|130753252|4|20220522|085846|8001348|20220522|095250|8001929|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
114870|0000000527190200              |20220522|164844|025|675|1|30300055|130010014|130753252|4|20220522|161923|8001444|20220522|170203|8001529|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
114872|0000000534274447              |20220522|184343|016|675|1|30300066|130010015|130759605|4|20220522|182145|8001934|20220522|191034|8005877|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
114874|0000000544049638              |20220522|102541|015|675|1|30300059|130010004|130752204|4|20220522|053710|8001849|20220522|104935|8002279|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
114876|0000000536243402              |20220522|101345|011|676|1|30300054|130010007|130759351|4|20220522|100109|8002916|20220522|103546|8002453|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115283|0000000540389211              |20220522|220715|001|676|1|30300037|130010006|130759012|4|20220522|195928|8002378|20220522|221200|8002721|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115285|0000000545949654              |20220522|230338|025|677|1|30300129|130010009|130759101|4|20220522|151808|8001677|20220522|231029|8007208|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115287|0000000534762368              |20220522|175352|003|677|1|30300129|130010009|130759115|2|20220522|125516|8001677|20220522|180127|8007165|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115289|0000000546490348              |20220522|181035|001|675|1|30300062|130010008|130752129|4|20220522|173717|8002279|20220522|183348|8001318|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115291|0000000544820269              |20220522|201139|016|677|1|30300129|130010009|130759101|4|20220522|151808|8001677|20220522|201635|8007161|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115293|0000000511816477              |20220522|131912|026|675|1|30300095|130010011|130759528|4|20220522|123703|8002276|20220522|132034|8001240|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115295|0000000544617358              |20220522|140037|013|675|2|30300053|130010002|130752386|4|20220522|122547|8002276|20220522|140637|8001604|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115297|0000000543656181              |20220522|134518|028|676|1|30300087|130010015|130759636|4|20220522|124349|8002276|20220522|134915|8001604|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115299|0000000307212991              |20220522|144230|004|676|1|30300043|130010015|130759608|4|20220522|133443|8002378|20220522|144929|8005588|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
115301|0000000101420245              |20220522|151710|020|676|1|30300087|130010008|130752157|4|20220522|141309|8002276|20220522|153018|8001494|1|0|0|      |20220522|20220522|0603|2022-06-02 07:00:23
