SERIAL_NO|CARD_NO|GETON_YMD|GETON_TM|TRANSACTION_ID|TR_MEANS_TYPE|TRANSF_CNT|BUS_ROUTE_ID|BUS_CO_ID|BUS_CAR_ID|USR_TYPE|DRVN_START_YMD|DRVN_START_TM|GETON_BUS_STTN_ID|GETOFF_YMD|GETOFF_TM|GETOFF_BUS_STTN_ID|YSR_CNT|GETON_PAY|GETOFF_PAY|DRVR_ID|GETON_CALC_YMD|GETOFF_CALC_YMD|ETL_TYPE|ETL_DATE
176560|0000000400189596              |20220605|080032|026|675|0|30300055|130010014|130753229|1|20220605|073519|8002733|20220605|080853|8002635|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176562|0000000694537809              |20220605|073338|025|676|0|30300071|130010009|130759150|1|20220605|050432|8006006|20220605|075728|8001791|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176564|0000000694579712              |20220605|091146|004|676|1|30300038|130010014|130753500|1|20220605|082323|8002733|20220605|092131|8002635|1|0|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176566|0000000400109801              |20220605|095208|022|675|1|30300055|130010014|130753205|1|20220605|053743|8002733|20220605|095506|8002887|1|0|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176568|0000000400143962              |20220605|094930|008|675|0|30300058|130010004|130752288|8|20220605|092344|8002733|20220605|100153|8007273|1|0|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176570|0000001110259519              |20220605|103727|015|676|0|30300051|130010008|130752124|4|20220605|095131|8002733|20220605|105500|8003022|1|750|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176572|0000000781592300              |20220605|111211|026|675|0|30300144|130010012|130753381|1|20220605|051945|8002733|20220605|111928|8002437|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176574|0000000698322093              |20220605|104017|026|675|1|30300066|130010015|130759607|1|20220605|060501|8002733|20220605|105438|8002981|1|0|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176576|0000000698352621              |20220605|115223|009|676|1|30300130|130010008|130752139|1|20220605|112809|8002733|20220605|120159|8002635|1|0|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176578|0000000792125958              |20220605|220428|004|676|0|30300036|130010011|130759510|1|20220605|140620|8002733|20220605|220925|8001413|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176580|0000001110510826              |20220605|180040|017|675|1|30300055|130010014|130753263|1|20220605|173432|8002733|20220605|184016|8001536|1|0|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176987|0000000536793474              |20220605|131200|002|676|0|30300051|130010008|130752114|1|20220605|121714|8002437|20220605|132543|8001097|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176989|0000000295295916              |20220605|141017|002|675|0|30300108|130010007|130759317|1|20220605|132721|8007324|20220605|142131|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176991|0000000529334804              |20220605|151104|002|675|0|30300108|130010007|130759303|1|20220605|143540|8002742|20220605|152856|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176993|0000000538683870              |20220605|141506|002|676|0|30300090|130010005|130759207|1|20220605|140445|8003100|20220605|142054|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176995|0000000546134375              |20220605|143241|004|676|0|30300041|130010012|130753326|1|20220605|142315|8003100|20220605|143859|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176997|0000000546901919              |20220605|162316|013|675|0|30300047|130010001|130759433|1|20220605|154416|8005991|20220605|163323|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
176999|0000000316381768              |20220605|183555|008|675|0|30300046|130010002|130752351|1|20220605|175702|8070012|20220605|184743|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177001|0000000548759227              |20220605|172209|009|676|0|30300037|130010006|130759027|1|20220605|165926|8001590|20220605|172258|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177003|0000000539403003              |20220605|183058|004|676|0|30300041|130010012|130753313|1|20220605|174020|8002650|20220605|183746|8001097|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177005|0000000548009697              |20220605|215457|002|676|0|30300037|130010006|130752038|1|20220605|184716|8002923|20220605|220659|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177007|0000000281184135              |20220605|085126|011|675|0|30300145|130010014|130753527|1|20220605|073407|8002740|20220605|090027|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177009|0000000515877445              |20220605|074929|022|675|0|30300047|130010001|130759433|1|20220605|074030|8001846|20220605|082509|8002412|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177011|0000000547080440              |20220605|090507|012|676|0|30300068|130010006|130752028|1|20220605|085448|8001959|20220605|092641|8001097|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177418|0000000530304211              |20220605|211759|012|675|0|30300082|130010001|130759709|1|20220605|205116|8001790|20220605|213504|8001931|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177420|0000000518389286              |20220605|221331|015|676|0|30300037|130010006|130752050|1|20220605|172137|8001349|20220605|221621|8001443|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177422|0000000545061022              |20220605|115158|001|676|0|30300037|130010006|130759024|1|20220605|114153|8005881|20220605|121054|8002658|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177424|0000000548812885              |20220605|134846|001|676|0|30300054|130010007|130759360|1|20220605|134342|8001827|20220605|142305|8001923|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177426|0000000544126862              |20220605|192901|001|676|0|30300071|130010009|130759139|1|20220605|125657|8001567|20220605|193121|8001923|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177428|0000000095439451              |20220605|224118|001|676|0|30300037|130010006|130752050|1|20220605|172137|8002558|20220605|224548|8005921|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177430|0000000548333537              |20220605|093112|016|675|0|30300077|130010006|130759018|1|20220605|084807|8001419|20220605|094954|8001490|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177432|0000000297414296              |20220605|113555|030|676|0|30300041|130010012|130753332|1|20220605|111055|8001287|20220605|114103|8001076|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177434|0000000541479246              |20220605|120149|002|676|0|30300090|130010005|130759209|1|20220605|110908|8002961|20220605|120646|8003099|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177436|0000000301583032              |20220605|122345|002|676|0|30300089|130010011|130759519|1|20220605|113915|8002969|20220605|124842|8002208|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177438|0000000509526715              |20220605|140004|002|676|0|30300089|130010011|130759576|1|20220605|125721|8007549|20220605|142016|8002088|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177440|0000000506820656              |20220605|150742|002|676|0|30300090|130010005|130759219|1|20220605|141612|8002961|20220605|150830|8002411|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177442|0000000548755815              |20220605|145829|008|675|0|30300045|130010006|130752043|1|20220605|125359|8006001|20220605|150712|8002917|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177444|0000000549155696              |20220605|152401|020|675|0|30300083|130010001|130759780|1|20220605|151559|8002824|20220605|154451|8002697|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177856|0000000644666188              |20220605|095453|012|675|0|30300062|130010008|130752133|1|20220605|092235|8001074|20220605|100716|8002202|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177858|0000000725999970              |20220605|104910|006|675|0|30300082|130010001|130759704|1|20220605|095133|8001074|20220605|110346|8005563|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177860|0000000725915573              |20220605|120811|020|674|0|30300002|130010007|130759324|1|20220605|112457|8001744|20220605|120830|8001536|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177862|0000000903815948              |20220605|132250|021|674|0|30300002|130010007|130759310|1|20220605|123524|8001744|20220605|132415|8001536|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177864|0000000741854447              |20220605|140428|029|676|0|30300040|130010007|130759366|1|20220605|133815|8001074|20220605|145220|8001891|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177866|0000000920860695              |20220605|141813|017|676|0|30300040|130010007|130759367|1|20220605|134648|8001074|20220605|143617|8002904|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177868|0000000741374740              |20220605|222952|026|676|0|30300073|130010009|130759117|1|20220605|221429|8001417|20220605|224049|8002100|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177870|0000000918491441              |20220605|180438|005|675|0|30300049|130010004|130752237|1|20220605|173914|8001715|20220605|183157|8003032|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177872|0000000767884833              |20220605|185106|016|675|0|30300075|130010005|130759227|1|20220605|171258|8001417|20220605|185659|8003022|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177874|0000000741682823              |20220605|194122|020|675|0|30300078|130010008|130752165|1|20220605|192052|8001417|20220605|194427|8007269|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177876|0000000757938996              |20220605|205057|028|675|0|30300049|130010004|130752216|1|20220605|202704|8001715|20220605|205548|8002966|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177878|0000000709535324              |20220605|210230|023|676|0|30300073|130010009|130759183|1|20220605|204128|8001417|20220605|211013|8007273|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
177880|0000000745178706              |20220605|140751|015|675|0|30300078|130010008|130752165|1|20220605|134042|8001417|20220605|141607|8007275|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178287|0000000767293852              |20220605|140133|019|676|0|30300087|130010015|130759631|4|20220605|133426|8001736|20220605|140920|8002279|2|1500|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178289|0000000706250163              |20220605|144910|003|676|0|30300051|130010008|130752103|1|20220605|142847|8001373|20220605|145751|8001009|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178291|0000000767230268              |20220605|215303|010|675|0|30300045|130010006|130759003|1|20220605|212026|8002960|20220605|220922|8070045|2|2500|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178293|0000000770360648              |20220605|170132|013|676|0|30300068|130010006|130752028|1|20220605|165840|8007267|20220605|174917|8002951|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178295|0000000903718060              |20220605|190047|017|675|0|30300046|130010002|130752353|1|20220605|183356|8005907|20220605|191209|8002406|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178297|0000000747786563              |20220605|190505|028|675|0|30300053|130010002|130752513|1|20220605|185617|8002575|20220605|193307|8001491|3|1950|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178299|0000000725788939              |20220605|194723|016|676|0|30300037|130010006|130759024|1|20220605|175614|8002312|20220605|200918|8005999|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178301|0000000903700430              |20220605|201916|024|675|0|30300046|130010002|130752342|4|20220605|192023|8001273|20220605|204009|8007165|2|1500|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178303|0000000756851080              |20220605|210048|001|680|0|30300052|130010006|130752025|4|20220605|205527|8005219|20220605|210720|8005116|2|1500|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178305|0000000910584609              |20220605|154612|024|679|0|30300063|130010001|130759774|1|20220605|154150|8005912|20220605|154934|8006005|2|2400|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178307|0000000632536627              |20220605|160851|009|679|0|30300063|130010001|130759482|1|20220605|155150|8007214|20220605|160948|8006005|2|2400|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178309|0000000711400612              |20220605|155202|026|675|0|30300053|130010002|130752387|1|20220605|140148|8002542|20220605|160253|8001786|3|1950|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178311|0000000756022278              |20220605|162533|012|675|0|30300046|130010002|130752305|1|20220605|154544|8002363|20220605|163118|8070027|3|1950|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178313|0000000718421750              |20220605|170217|021|675|0|30300096|130010006|130752022|1|20220605|154411|8002088|20220605|170924|8002076|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
178720|0000000708131943              |20220605|121009|008|832|0|30300128|130710001|130759916|1|20220605|065125|8007055|20220605|122609|3056002|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178722|0000000632873115              |20220605|115329|019|832|0|30300128|130710001|130759915|1|20220605|065820|8007055|20220605|121311|3056002|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178724|0000000776055751              |20220605|115333|001|832|0|30300128|130710001|130759915|1|20220605|065820|8007055|20220605|121257|3056002|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178726|0000000770578070              |20220605|115343|001|832|0|30300128|130710001|130759915|1|20220605|065820|8007055|20220605|121636|3062007|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178728|0000000755337115              |20220605|124543|008|679|0|30300063|130010001|130759474|1|20220605|122857|8001419|20220605|133758|8005252|1|1250|100|      |20220605|20220605|0603|2022-06-16 07:01:55
178730|0000000633544244              |20220605|133902|001|832|0|30300128|130710001|130759925|1|20220605|061728|9007055|20220605|141624|8007294|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178732|0000000768253594              |20220605|133906|001|832|0|30300128|130710001|130759925|1|20220605|061728|9007055|20220605|141622|8007294|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178734|0000000765866460              |20220605|135407|010|832|0|30300128|130710001|130759929|1|20220605|060906|9007055|20220605|142956|8007294|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178736|0000000774620028              |20220605|135148|011|679|0|30300063|130010001|130759773|1|20220605|133204|8001419|20220605|144311|8005252|1|1250|100|      |20220605|20220605|0603|2022-06-16 07:01:55
178738|0000000764551200              |20220605|212456|005|832|0|30300128|130710001|130759931|1|20220605|052059|9007055|20220605|213747|8007451|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178740|0000000755837436              |20220605|212245|018|832|0|30300128|130710001|130759916|1|20220605|065125|8007412|20220605|215717|8007293|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178742|0000000766929622              |20220605|220342|017|832|0|30300128|130710001|130759911|1|20220605|055559|9007055|20220605|221604|8007451|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
178744|0000000675052602              |20220605|222315|020|832|0|30300128|130710001|130759912|1|20220605|064611|9007055|20220605|230004|8007296|1|1700|300|      |20220605|20220605|0603|2022-06-16 07:01:55
179916|0000000742039199              |20220605|152537|006|675|0|30300049|130010004|130752285|1|20220605|143630|8001259|20220605|160503|8005857|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179918|0000000749875262              |20220605|155614|013|675|0|30300083|130010001|130759780|1|20220605|151559|8001669|20220605|160147|8001483|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179920|0000000653498310              |20220605|163754|010|675|0|30300076|130010014|130753233|1|20220605|153724|8001259|20220605|164057|8001646|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179922|0000000677734207              |20220605|163417|008|675|0|30300076|130010014|130753235|1|20220605|160324|8001464|20220605|165224|8002387|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179924|0000000776298277              |20220605|165515|015|675|0|30300083|130010001|130759710|1|20220605|160637|8001669|20220605|171617|8001262|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179926|0000000758230955              |20220605|171934|006|675|0|30300083|130010001|130759722|1|20220605|155729|8002033|20220605|172944|8001483|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179928|0000000635187064              |20220605|060144|007|675|0|30300079|130010009|130759134|1|20220605|054503|8001669|20220605|061407|8001198|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179930|0000000705628636              |20220605|061516|007|675|0|30300062|130010008|130752137|1|20220605|054036|8001669|20220605|062333|8001894|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179932|0000000776687995              |20220605|081758|018|675|0|30300066|130010015|130759620|1|20220605|073700|8001669|20220605|082711|8001281|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179934|0000000771889359              |20220605|075948|012|675|0|30300083|130010001|130759722|1|20220605|072315|8002033|20220605|082414|8001932|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179936|0000000922040859              |20220605|081246|019|675|0|30300081|130010011|130759514|1|20220605|080446|8001259|20220605|084054|8003006|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179938|0000000725759205              |20220605|085044|006|675|0|30300081|130010011|130759515|1|20220605|054015|8001259|20220605|085922|8001952|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179940|0000000912857576              |20220605|085048|010|675|0|30300081|130010011|130759515|1|20220605|054015|8001259|20220605|091115|8002088|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
179942|0000000632425499              |20220605|093455|027|675|0|30300062|130010008|130752162|1|20220605|085132|8001669|20220605|093856|8001484|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180349|0000000764847882              |20220605|101252|017|676|0|30300131|130010008|130752701|1|20220605|100057|8007281|20220605|103958|8001089|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180351|0000000714597781              |20220605|110519|022|676|0|30300131|130010008|130752716|1|20220605|105425|8007281|20220605|113620|8001089|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180353|0000000741821791              |20220605|110922|010|675|0|30300053|130010002|130752394|1|20220605|054215|8001009|20220605|111841|8001277|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180355|0000000616113611              |20220605|122441|013|675|0|30300101|130010002|130752325|1|20220605|053745|8001009|20220605|123615|8002831|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180357|0000000721010345              |20220605|122445|005|676|0|30300051|130010008|130752112|1|20220605|115802|8001009|20220605|123608|8001714|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180359|0000000678018890              |20220605|130644|022|675|0|30300127|130010004|130752245|1|20220605|120711|8007281|20220605|131355|8001525|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180361|0000000655956652              |20220605|141138|026|676|0|30300093|130010004|130752213|1|20220605|125735|8001555|20220605|142014|8001793|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180363|0000000749028108              |20220605|210143|009|675|0|30300067|130010001|130759417|1|20220605|204350|8005580|20220605|212718|8001529|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180365|0000000661194623              |20220605|220917|004|675|0|30300057|130010001|130759750|1|20220605|213405|8002356|20220605|221656|8001670|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180367|0000000904011338              |20220605|175445|003|676|0|30300071|130010009|130759106|1|20220605|142152|8002691|20220605|182955|8002453|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180369|0000000619241578              |20220605|182913|008|675|0|30300055|130010014|130753227|1|20220605|181708|8002764|20220605|191909|8001987|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180371|0000000729126850              |20220605|151146|025|675|0|30300067|130010001|130759473|1|20220605|145152|8005580|20220605|151902|8001042|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180373|0000000738121946              |20220605|162647|017|676|0|30300071|130010009|130759150|1|20220605|151844|8002691|20220605|170448|8002279|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180780|0000000624799071              |20220605|172900|026|683|0|30300015|130010004|130752607|1|20220605|171849|8001301|20220605|174509|8001827|2|2500|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180782|0000000660376492              |20220605|182554|024|675|0|30300144|130010012|130753382|1|20220605|171409|8002995|20220605|183502|8001996|2|2500|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180784|0000000464871445              |20220605|095457|001|675|0|30300059|130010004|130752274|1|20220605|094613|8002757|20220605|101410|8002718|3|1950|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180786|0000000742608403              |20220605|104458|011|675|0|30300064|130010015|130759686|1|20220605|101505|8002482|20220605|105105|8001527|3|1950|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180788|0000000706797432              |20220605|110953|029|674|1|30300002|130010007|130759334|1|20220605|105502|8002909|20220605|112128|8002133|2|350|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180790|0000000777646768              |20220605|110323|019|673|0|30300001|130510004|130751102|1|20220605|062151|8005516|20220605|110803|8002737|1|1100|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180792|0000000601424721              |20220605|124022|013|675|0|30300058|130010004|130752266|1|20220605|112150|8002733|20220605|124656|8001647|3|1950|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180794|0000000773064963              |20220605|123105|026|675|0|30300064|130010015|130759625|1|20220605|065852|8001095|20220605|123337|8001740|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180796|0000000737043730              |20220605|122209|029|676|0|30300054|130010007|130759355|1|20220605|113552|8001055|20220605|123631|8002976|2|2000|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180798|0000000767010387              |20220605|130541|005|676|0|30300036|130010012|130753311|1|20220605|110245|8001091|20220605|134218|8001680|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180800|0000000736081990              |20220605|133041|017|673|0|30300003|130510004|130751101|1|20220605|063631|8002110|20220605|133243|8002348|1|1100|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180802|0000000758449196              |20220605|134256|003|676|0|30300073|130010009|130759141|1|20220605|133030|8002962|20220605|134602|8002895|2|2000|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180804|0000000742179716              |20220605|140341|018|676|0|30300051|130010008|130752142|1|20220605|135128|8001157|20220605|140716|8001289|2|1600|0|      |20220605|20220605|0603|2022-06-16 07:01:55
180806|0000000921666459              |20220605|141947|001|676|1|30300036|130010011|130759537|1|20220605|133913|8002960|20220605|142948|8001425|2|350|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181985|0000000743507892              |20220605|160700|007|676|0|30300087|130010015|130759629|1|20220605|155730|8002840|20220605|163235|8002075|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181987|0000000625858858              |20220605|181344|019|676|0|30300090|130010005|130759219|1|20220605|141612|8003008|20220605|181855|8005921|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181989|0000000910746085              |20220605|181346|002|676|0|30300090|130010005|130759219|1|20220605|141612|8003008|20220605|183023|8005993|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181991|0000000903420375              |20220605|063240|031|675|0|30300094|130010012|130753329|1|20220605|053307|8003008|20220605|064132|8002997|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181993|0000000740811203              |20220605|085347|025|676|0|30300090|130010005|130759225|1|20220605|081256|8003008|20220605|085756|8002378|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181995|0000000631108739              |20220605|085528|001|676|0|30300040|130010007|130759366|1|20220605|082140|8002870|20220605|091034|8003032|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181997|0000000702211616              |20220605|111656|025|676|0|30300040|130010007|130759389|1|20220605|103446|8002870|20220605|112231|8001275|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
181999|0000000766965726              |20220605|114652|001|679|0|30300063|130010001|130759772|1|20220605|112528|8002634|20220605|122540|8001863|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182001|0000000650156830              |20220605|114341|012|676|0|30300043|130010015|130759611|1|20220605|105044|8003008|20220605|114507|8002850|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182003|0000000664092443              |20220605|122615|001|676|0|30300090|130010005|130759268|1|20220605|120015|8002870|20220605|124207|8003008|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182005|0000000441855455              |20220605|125807|021|676|0|30300040|130010013|130759802|1|20220605|105200|8002870|20220605|130017|8005865|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182007|0000000741838518              |20220605|131838|016|676|0|30300041|130010012|130753306|1|20220605|105514|8003008|20220605|134358|8070030|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182009|0000000763231345              |20220605|124340|023|676|0|30300043|130010015|130759615|1|20220605|114241|8003008|20220605|124959|8001296|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182416|0000000767139567              |20220605|190905|027|675|0|30300053|130010002|130752369|1|20220605|174954|8001078|20220605|192021|8001587|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182418|0000000606171784              |20220605|200158|028|675|0|30300062|130010008|130752705|1|20220605|194419|8001078|20220605|201005|8001587|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
182420|0000000779898049              |20220605|200650|030|675|0|30300059|130010004|130752271|1|20220605|134504|8001078|20220605|201709|8001587|1|1250|0|      |20220605|20220605|0603|2022-06-16 07:01:55
