SERIAL_NO|CARD_NO|GETON_YMD|GETON_TM|TRANSACTION_ID|TR_MEANS_TYPE|TRANSF_CNT|BUS_ROUTE_ID|BUS_CO_ID|BUS_CAR_ID|USR_TYPE|DRVN_START_YMD|DRVN_START_TM|GETON_BUS_STTN_ID|GETOFF_YMD|GETOFF_TM|GETOFF_BUS_STTN_ID|YSR_CNT|GETON_PAY|GETOFF_PAY|DRVR_ID|GETON_CALC_YMD|GETOFF_CALC_YMD|ETL_TYPE|ETL_DATE
50762|0000000900673900              |20220604|204541|006|676|0|30300037|130010006|130759027|1|20220604|204201|8002920|20220604|205105|8002973|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50764|0000000764167382              |20220604|212752|009|676|0|30300038|130010014|130753214|1|20220604|212421|8002920|20220604|213213|8002973|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50766|0000000757419046              |20220604|192103|021|676|0|30300037|130010006|130752031|1|20220604|191709|8002920|20220604|192708|8002973|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50768|0000000918182683              |20220604|150814|023|676|0|30300038|130010014|130753508|1|20220604|144723|8002920|20220604|151424|8002973|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70715|0000000629764192              |20220604|150326|010|676|0|30300072|130010001|130759714|1|20220604|144936|8001710|20220604|150804|8002453|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70717|0000000903825986              |20220604|161317|017|676|0|30300041|130010012|130753313|1|20220604|154103|8002969|20220604|162224|8001569|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70719|0000000729535150              |20220604|163256|016|676|0|30300051|130010008|130752112|1|20220604|161117|8001117|20220604|164037|8002547|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70721|0000000644107283              |20220604|165019|019|676|0|30300086|130010013|130759823|1|20220604|154044|8001366|20220604|165444|8001527|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70723|0000000741852916              |20220604|121459|025|676|0|30300040|130010013|130759871|1|20220604|103443|8001400|20220604|121917|8001534|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70725|0000000903707606              |20220604|125430|025|676|0|30300036|130010012|130753301|1|20220604|120736|8001091|20220604|130734|8002412|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70727|0000000743026424              |20220604|133657|025|676|0|30300040|130010013|130759813|1|20220604|111336|8001091|20220604|134820|8002412|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70729|0000000742169351              |20220604|150241|007|676|0|30300040|130010007|130759364|1|20220604|144942|8001400|20220604|150620|8001534|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70731|0000000755901250              |20220604|074746|003|676|0|30300070|130010004|130752224|1|20220604|074328|8003101|20220604|075514|8002753|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70733|0000000903965408              |20220604|080214|003|676|0|30300086|130010013|130759801|1|20220604|055606|8001721|20220604|080621|8002987|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70735|0000000646621868              |20220604|080317|010|676|0|30300072|130010001|130759427|1|20220604|075545|8001234|20220604|081220|8001348|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70737|0000000778490372              |20220604|082012|008|676|0|30300072|130010001|130759749|1|20220604|081108|8001234|20220604|082901|8001348|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70739|0000000725428114              |20220604|085544|031|676|0|30300072|130010001|130759422|1|20220604|084835|8001234|20220604|090258|8001348|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70741|0000000741984430              |20220604|091044|013|676|0|30300093|130010004|130752273|1|20220604|090440|8002050|20220604|091823|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70743|0000000756066210              |20220604|094853|026|676|0|30300069|130010001|130759751|1|20220604|093859|8001058|20220604|095355|8003044|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70745|0000000762118653              |20220604|094206|020|676|0|30300070|130010004|130752265|1|20220604|094119|8003101|20220604|094705|8002753|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70747|0000000721428115              |20220604|101521|001|676|0|30300070|130010004|130752603|1|20220604|101232|8003101|20220604|102330|8002753|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70749|0000000602258965              |20220604|102640|016|676|0|30300088|130010002|130752315|1|20220604|083215|8002050|20220604|103308|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70751|0000000770206719              |20220604|105318|001|676|0|30300072|130010001|130759429|1|20220604|104558|8001234|20220604|110424|8001348|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70753|0000000714549080              |20220604|112239|027|676|0|30300054|130010007|130759382|1|20220604|111510|8002050|20220604|112839|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70755|0000000761162137              |20220604|112242|001|676|0|30300054|130010007|130759382|1|20220604|111510|8002050|20220604|112815|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70757|0000000752881250              |20220604|112841|003|676|0|30300093|130010004|130752219|1|20220604|111950|8002050|20220604|113346|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70759|0000000645213790              |20220604|214859|031|676|0|30300038|130010014|130753214|1|20220604|212421|8001058|20220604|215135|8003044|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70761|0000000910408198              |20220604|173827|022|676|0|30300070|130010004|130752283|1|20220604|173415|8003101|20220604|174340|8002753|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70763|0000000735827339              |20220604|184716|017|676|0|30300037|130010006|130752062|1|20220604|180324|8001005|20220604|185744|8002906|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70765|0000000727087023              |20220604|142004|009|676|0|30300093|130010004|130752282|1|20220604|131618|8001038|20220604|143204|8005994|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70767|0000000749276292              |20220604|144852|010|676|0|30300041|130010012|130753313|1|20220604|140901|8002851|20220604|151818|8001097|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70769|0000000714384262              |20220604|152806|011|676|0|30300072|130010001|130759749|1|20220604|152237|8001234|20220604|153559|8001348|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70771|0000000758743558              |20220604|160807|023|676|0|30300070|130010004|130752235|1|20220604|160317|8003101|20220604|161208|8002753|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70773|0000000770936862              |20220604|163848|023|676|0|30300093|130010004|130752272|1|20220604|141123|8002050|20220604|164557|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70775|0000000655875554              |20220604|171928|020|676|0|30300070|130010004|130752265|1|20220604|144108|8003101|20220604|172629|8002753|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70777|0000000754929492              |20220604|170055|029|676|0|30300054|130010007|130759353|1|20220604|165316|8002050|20220604|170818|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70779|0000000743504989              |20220604|171908|004|676|0|30300041|130010012|130753306|1|20220604|130637|8001400|20220604|172352|8001534|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70781|0000000908414531              |20220604|123243|021|676|0|30300088|130010002|130752317|1|20220604|121123|8002050|20220604|123833|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70783|0000000678343188              |20220604|133039|013|676|0|30300088|130010002|130752371|1|20220604|131213|8002050|20220604|133812|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70785|0000000765402718              |20220604|131838|020|676|0|30300088|130010002|130752380|1|20220604|125525|8002050|20220604|132555|8001556|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
70787|0000000768284743              |20220604|130714|002|676|0|30300041|130010012|130753309|1|20220604|122522|8002851|20220604|133925|8001097|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48365|0000000741438864              |20220604|101008|005|675|2|30300076|130010014|130753270|1|20220604|092946|8001934|20220604|102656|8002483|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48367|0000000658977849              |20220604|100819|001|675|1|30300055|130010014|130753512|1|20220604|094323|8001934|20220604|102944|8002344|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48369|0000000647987080              |20220604|111206|028|675|1|30300049|130010004|130752206|1|20220604|100351|8001934|20220604|112105|8001746|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48371|0000000759965877              |20220604|120656|004|675|1|30300055|130010014|130753227|1|20220604|114240|8001934|20220604|122712|8002635|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48373|0000000745323770              |20220604|193450|023|675|1|30300058|130010004|130752288|1|20220604|185629|8001934|20220604|195905|8002946|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48375|0000000735967595              |20220604|204153|010|676|1|30300051|130010008|130752147|1|20220604|195915|8001934|20220604|210846|8001039|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48377|0000000710499606              |20220604|211455|028|675|1|30300066|130010015|130759687|1|20220604|205129|8001934|20220604|212733|8001244|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48379|0000000700536375              |20220604|175118|018|675|1|30300049|130010004|130752248|1|20220604|163533|8001934|20220604|175615|8002799|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48381|0000000652717529              |20220604|181302|024|675|1|30300066|130010015|130759687|1|20220604|174237|8001934|20220604|182821|8002457|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48788|0000000715846983              |20220604|115037|014|675|2|30300064|130010015|130759686|1|20220604|053342|8001414|20220604|115319|8002356|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48790|0000000770875233              |20220604|122709|006|675|2|30300067|130010001|130759424|1|20220604|112936|8001414|20220604|124019|8002449|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48792|0000000760219744              |20220604|201707|003|676|1|30300038|130010014|130753501|1|20220604|191827|8001414|20220604|202602|8003128|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48794|0000000911139871              |20220604|205739|007|675|1|30300055|130010014|130753261|1|20220604|201843|8001414|20220604|211018|8001445|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48796|0000000742549828              |20220604|205750|001|675|1|30300064|130010015|130759638|1|20220604|203820|8001414|20220604|210925|8002833|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48798|0000000714457860              |20220604|175920|008|675|1|30300057|130010001|130759757|1|20220604|171331|8001414|20220604|180328|8002356|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48800|0000000719318831              |20220604|181231|011|675|1|30300055|130010014|130753205|1|20220604|173340|8001414|20220604|182805|8002347|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48802|0000000649202794              |20220604|152209|016|675|1|30300055|130010014|130753263|1|20220604|144246|8001414|20220604|153438|8002347|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48804|0000000760173380              |20220604|153246|011|675|1|30300064|130010015|130759602|1|20220604|091327|8001414|20220604|154504|8001043|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48806|0000000629066985              |20220604|153251|006|675|1|30300064|130010015|130759602|1|20220604|091327|8001414|20220604|154500|8001043|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48808|0000000721012673              |20220604|160747|031|675|1|30300055|130010014|130753234|1|20220604|152604|8001414|20220604|161909|8002343|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48810|0000000753188250              |20220604|164216|024|675|2|30300057|130010001|130759758|1|20220604|155138|8001414|20220604|165215|8002480|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
48812|0000000446778395              |20220604|170548|019|675|2|30300057|130010001|130759750|1|20220604|161947|8001414|20220604|171502|8002571|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50424|0000000903086567              |20220604|104616|006|676|0|30300130|130010008|130752138|1|20220604|094412|8002824|20220604|104803|8001041|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50426|0000000673982342              |20220604|105010|018|676|0|30300093|130010004|130752213|1|20220604|062517|8001560|20220604|105605|8002906|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50428|0000000663425157              |20220604|111236|011|676|0|30300130|130010008|130752139|1|20220604|103646|8002635|20220604|113026|8001907|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50430|0000000748563578              |20220604|105210|017|676|0|30300130|130010008|130752149|1|20220604|103354|8002341|20220604|110927|8002330|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50432|0000000743281256              |20220604|112221|008|676|0|30300130|130010008|130752145|1|20220604|110102|8001717|20220604|114337|8002635|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50434|0000000634611908              |20220604|195121|001|676|0|30300130|130010008|130752148|1|20220604|192800|8002345|20220604|200123|8002330|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50436|0000000903933478              |20220604|203407|013|676|0|30300130|130010008|130752139|1|20220604|195759|8002635|20220604|205045|8001760|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50438|0000000725443895              |20220604|200315|003|676|0|30300039|130010005|130759269|1|20220604|194228|8001192|20220604|203035|8001378|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50440|0000000742790889              |20220604|205004|030|676|0|30300130|130010008|130752145|1|20220604|201945|8002437|20220604|205924|8002340|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50442|0000000774761106              |20220604|203347|005|676|0|30300093|130010004|130752207|1|20220604|175032|8002208|20220604|205823|8005942|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50444|0000000773317409              |20220604|173113|009|676|0|30300130|130010008|130752720|1|20220604|163923|8002304|20220604|173653|8001760|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50446|0000000903126101              |20220604|172849|004|676|0|30300130|130010008|130752720|1|20220604|163923|8001236|20220604|174826|8001041|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50448|0000000626163956              |20220604|173618|015|676|0|30300130|130010008|130752138|1|20220604|172825|8001042|20220604|175215|8002486|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50450|0000000732722701              |20220604|173350|003|676|0|30300130|130010008|130752139|1|20220604|170230|8002629|20220604|175426|8001236|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
50857|0000000721591001              |20220604|214229|009|676|0|30300054|130010007|130759357|1|20220604|211447|8001922|20220604|215020|8002468|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100497|0000000541369466              |20220604|181309|029|676|1|30300071|130010009|130759180|1|20220604|135723|8002453|20220604|182031|8001923|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100499|0000000541703437              |20220604|221931|019|676|1|30300054|130010007|130759353|1|20220604|215019|8002453|20220604|225021|8002910|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100501|0000000547498840              |20220604|062640|023|676|1|30300087|130010008|130752159|1|20220604|054333|8002276|20220604|062750|8001240|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100503|0000000538630814              |20220604|062737|023|674|1|30300002|130010007|130759314|1|20220604|061439|8002437|20220604|065938|8001242|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100505|0000000278744923              |20220604|080425|016|676|1|30300051|130010008|130752147|1|20220604|074954|8001420|20220604|081229|8002734|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100507|0000000302620575              |20220604|080917|012|676|1|30300051|130010008|130752147|1|20220604|074954|8002330|20220604|083131|8001028|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100509|0000000549732104              |20220604|082525|028|674|1|30300002|130010007|130759334|1|20220604|072158|8005994|20220604|083809|8002981|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100511|0000000545780310              |20220604|082544|015|676|1|30300037|130010006|130752031|1|20220604|075527|8002559|20220604|084348|8002310|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100513|0000000517480624              |20220604|090317|018|674|1|30300002|130010007|130759308|1|20220604|083444|8001418|20220604|092108|8001536|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100515|0000000506218895              |20220604|083439|029|676|1|30300038|130010014|130753202|1|20220604|082139|8001168|20220604|083658|8001703|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100517|0000000280755812              |20220604|090518|007|674|1|30300002|130010007|130759304|1|20220604|081514|8001536|20220604|092226|8002134|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100519|0000000521414369              |20220604|093918|018|674|1|30300002|130010007|130759310|1|20220604|091013|8001097|20220604|094448|8002881|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100521|0000000527115064              |20220604|093422|028|676|1|30300051|130010008|130752132|1|20220604|090234|8002547|20220604|100938|8001097|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100523|0000000319070722              |20220604|092114|027|676|1|30300037|130010006|130752031|1|20220604|091632|8002635|20220604|092641|8002344|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100525|0000000298371449              |20220604|110135|014|676|1|30300051|130010008|130752106|1|20220604|102101|8002118|20220604|114007|8001097|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100527|0000000524008154              |20220604|112337|002|676|1|30300051|130010008|130752124|1|20220604|104425|8001489|20220604|114720|8002995|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100529|0000000162349336              |20220604|110110|011|674|1|30300002|130010007|130759320|1|20220604|103428|8001418|20220604|110859|8001097|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100531|0000000544096374              |20220604|114022|025|676|1|30300088|130010002|130752380|1|20220604|110312|8002412|20220604|122105|8002048|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100533|0000000549173375              |20220604|113308|003|676|1|30300051|130010008|130752121|1|20220604|102804|8001418|20220604|114000|8001097|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100535|0000000546364287              |20220604|122632|017|676|1|30300051|130010008|130752102|1|20220604|114331|8001934|20220604|123711|8002437|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100537|0000000314089161              |20220604|114010|001|675|1|30300053|130010002|130752513|1|20220604|113813|8002558|20220604|114435|8006006|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
100539|0000000544241299              |20220604|120711|025|674|1|30300002|130010007|130759331|1|20220604|115534|8001963|20220604|122932|8001097|1|0|0|      |20220604|20220604|0603|2022-06-15 07:00:21
73110|0000000695157744              |20220604|083831|002|676|0|30300089|130010011|130759522|1|20220604|054331|8002532|20220604|092048|8001420|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
73112|0000000788952310              |20220604|092400|010|676|0|30300038|130010014|130753214|1|20220604|062316|8003044|20220604|094946|8002628|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
73114|0000000400202291              |20220604|095431|001|676|0|30300038|130010014|130753246|1|20220604|091624|8003044|20220604|101313|8002733|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
73116|0000000780069759              |20220604|094715|006|676|0|30300093|130010004|130752282|2|20220604|092357|8002532|20220604|101623|8001097|1|350|0|      |20220604|20220604|0603|2022-06-15 07:00:21
73118|0000000400216648              |20220604|104308|004|676|0|30300069|130010001|130759715|1|20220604|092220|8003044|20220604|104713|8001135|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
73120|0000000789575309              |20220604|100716|020|676|0|30300089|130010011|130759576|1|20220604|090557|8002532|20220604|103239|8001378|1|1250|0|      |20220604|20220604|0603|2022-06-15 07:00:21
