SERIAL_NO|CARD_NO|GETON_YMD|GETON_TM|TRANSACTION_ID|TR_MEANS_TYPE|TRANSF_CNT|BUS_ROUTE_ID|BUS_CO_ID|BUS_CAR_ID|USR_TYPE|DRVN_START_YMD|DRVN_START_TM|GETON_BUS_STTN_ID|GETOFF_YMD|GETOFF_TM|GETOFF_BUS_STTN_ID|YSR_CNT|GETON_PAY|GETOFF_PAY|DRVR_ID|GETON_CALC_YMD|GETOFF_CALC_YMD|ETL_TYPE|ETL_DATE
438483|0000000710840097              |20220523|220410|010|832|0|30300128|130710001|130759930|1|20220523|063409|3053005|20220523|222712|8007055|1|1700|300|      |20220523|20220523|0603|2022-06-03 07:03:18
438485|0000000728545185              |20220523|221029|017|832|0|30300128|130710001|130759930|1|20220523|063409|3056003|20220523|222831|8007055|1|1700|300|      |20220523|20220523|0603|2022-06-03 07:03:18
438487|0000000605435345              |20220523|103244|013|832|0|30300128|130710001|130759930|1|20220523|063409|8007271|20220523|110802|8007052|1|1700|300|      |20220523|20220523|0603|2022-06-03 07:03:18
438489|0000000761686584              |20220523|102648|013|832|0|30300128|130710001|130759930|1|20220523|063409|8007412|20220523|110946|3053005|1|1700|300|      |20220523|20220523|0603|2022-06-03 07:03:18
438491|0000000635659162              |20220523|102757|011|832|0|30300128|130710001|130759930|1|20220523|063409|8007269|20220523|105852|8007291|1|1700|300|      |20220523|20220523|0603|2022-06-03 07:03:18
438493|0000000721354253              |20220523|114640|025|832|0|30300128|130710001|130759930|1|20220523|063409|9007055|20220523|121156|3062007|1|1700|300|      |20220523|20220523|0603|2022-06-03 07:03:18
438495|0000000903494310              |20220523|184006|006|675|0|30300057|130010001|130759757|1|20220523|183124|8001846|20220523|192026|8002823|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438497|0000000743502684              |20220523|061432|023|675|0|30300084|130010001|130759760|1|20220523|054110|8001994|20220523|061756|8001442|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438499|0000000656504653              |20220523|055243|031|675|0|30300096|130010006|130752020|1|20220523|051205|8001232|20220523|055606|8001923|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438501|0000000773505936              |20220523|074522|002|681|0|30300042|130010009|130759104|1|20220523|070857|8002757|20220523|080034|8002642|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438503|0000000918015844              |20220523|065432|016|676|0|30300090|130010005|130759207|1|20220523|055956|8001721|20220523|071837|8005865|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438505|0000000719923457              |20220523|070415|004|676|0|30300086|130010013|130759801|1|20220523|064223|8001475|20220523|071745|8002093|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438507|0000000677878647              |20220523|145249|024|676|0|30300090|130010005|130759216|1|20220523|135653|8005960|20220523|150105|8002465|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438509|0000000725786014              |20220523|212048|010|676|0|30300090|130010005|130759201|1|20220523|195523|8002411|20220523|212746|8007554|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438538|0000000746670285              |20220523|094824|002|676|0|30300090|130010005|130759225|1|20220523|060313|8001430|20220523|100032|8002100|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438540|0000000904781976              |20220523|182511|008|676|0|30300090|130010005|130759219|1|20220523|160857|8001074|20220523|185610|8002465|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438542|0000000719971090              |20220523|185150|002|675|0|30300108|130010007|130759356|1|20220523|181436|8002054|20220523|185818|8002348|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
438544|0000000626653756              |20220523|070216|006|675|0|30300127|130010004|130752244|1|20220523|064310|8007397|20220523|070848|8002352|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427683|0000000764405897              |20220523|110823|025|676|1|30300070|130010004|130752228|1|20220523|100108|8002155|20220523|111758|8002308|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427685|0000000752980504              |20220523|080427|006|676|1|30300089|130010011|130759519|1|20220523|072855|8001631|20220523|081315|8005506|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427687|0000000637516248              |20220523|084025|023|676|1|30300086|130010013|130759827|1|20220523|061137|8001631|20220523|085609|8005953|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427689|0000000906530791              |20220523|082954|010|676|1|30300071|130010009|130759150|1|20220523|063413|8001380|20220523|085618|8002886|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427691|0000000714777897              |20220523|094903|016|676|1|30300037|130010006|130759021|1|20220523|085930|8001590|20220523|102853|8001097|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427693|0000000612641661              |20220523|071106|026|675|1|30300081|130010011|130759508|1|20220523|052410|8001378|20220523|074620|8001986|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427695|0000000769417323              |20220523|134806|008|675|1|30300081|130010011|130759508|1|20220523|132032|8001378|20220523|135916|8002235|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
427697|0000000905133636              |20220523|202526|001|675|1|30300055|130010014|130753221|1|20220523|194253|8002155|20220523|202754|8002344|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428104|0000000762437605              |20220523|115230|003|675|1|30300082|130010001|130759485|1|20220523|105943|8002696|20220523|115409|8001791|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428106|0000000617938877              |20220523|084453|030|676|1|30300051|130010008|130752142|1|20220523|080737|8002544|20220523|085803|8001934|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428108|0000000677344531              |20220523|185635|006|676|1|30300051|130010008|130752101|1|20220523|181820|8002544|20220523|190920|8001927|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428110|0000000754385807              |20220523|081937|006|676|1|30300087|130010015|130759614|1|20220523|065735|8002566|20220523|082051|8002019|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428112|0000000613267725              |20220523|145549|019|675|1|30300049|130010004|130752206|1|20220523|134531|8002407|20220523|150226|8005902|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428114|0000000903817900              |20220523|172928|018|676|1|30300087|130010015|130759641|1|20220523|171908|8002840|20220523|175928|8002100|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428116|0000000700788292              |20220523|115735|001|676|1|30300070|130010004|130752604|1|20220523|115012|8007178|20220523|122355|8001869|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428118|0000000762121715              |20220523|213913|023|676|1|30300070|130010004|130752208|1|20220523|204034|8002286|20220523|214239|8001379|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428120|0000000668727504              |20220523|102110|006|675|2|30300049|130010004|130752212|1|20220523|081922|8001387|20220523|103343|8001929|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428122|0000000766812717              |20220523|102450|001|676|1|30300070|130010004|130752606|1|20220523|100100|8002825|20220523|103159|8002307|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428124|0000000742248565              |20220523|113411|027|676|1|30300087|130010008|130752123|1|20220523|105857|8002460|20220523|113803|8002100|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428126|0000000769827324              |20220523|094313|002|676|1|30300070|130010004|130752605|1|20220523|082111|8002297|20220523|094633|8007062|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428128|0000000734959157              |20220523|182649|014|676|2|30300070|130010004|130752603|1|20220523|164312|8007177|20220523|182712|8002184|1|0|0|      |20220523|20220523|0603|2022-06-03 07:03:18
428544|0000000618972554              |20220523|191020|008|675|2|30300075|130010005|130759222|1|20220523|151512|8001421|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
428546|0000000903496323              |20220523|190341|017|676|0|30300070|130010004|130752235|1|20220523|175223|8001421|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428548|0000000759945076              |20220523|192105|018|675|0|30300145|130010014|130753528|1|20220523|190711|8002410|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428550|0000000736931251              |20220523|194825|015|675|1|30300045|130010006|130752043|1|20220523|190351|8002410|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
428552|0000000725149435              |20220523|075438|019|675|0|30300053|130010002|130752398|1|20220523|074334|8002757|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428554|0000000742567538              |20220523|081706|022|676|0|30300071|130010009|130759135|1|20220523|062340|8002757|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428556|0000000905455520              |20220523|140329|013|676|0|30300089|130010011|130759522|1|20220523|132507|8001556|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428558|0000000669998020              |20220523|212458|022|674|1|30300002|130010007|130759310|1|20220523|202556|8005994|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
428560|0000000903856364              |20220523|162555|003|674|2|30300002|130010007|130759329|1|20220523|151821|8005994|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
428562|0000000749309840              |20220523|174156|022|675|0|30300062|130010008|130752721|1|20220523|171338|8002757|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428564|0000000765006078              |20220523|180900|030|676|0|30300054|130010007|130759346|1|20220523|170922|8001556|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428566|0000000613107082              |20220523|124357|026|676|0|30300093|130010004|130752223|1|20220523|122553|8001556|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428568|0000000737090509              |20220523|214531|016|674|0|30300002|130010007|130759311|1|20220523|204157|8005994|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428570|0000000910435178              |20220523|102112|011|676|0|30300088|130010002|130752361|1|20220523|094011|8001556|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
428572|0000000607602425              |20220523|104445|029|681|2|30300042|130010009|130759104|1|20220523|100557|8002757|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
429030|0000000771604646              |20220523|212838|021|675|1|30300055|130010014|130753205|1|20220523|211903|8002464|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
419896|0000000719873674              |20220523|074354|008|675|0|30300055|130010014|130753266|1|20220523|073010|8002764|20220523|080101|8001927|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419898|0000000753728483              |20220523|075215|007|675|0|30300055|130010014|130753204|1|20220523|074325|8001827|20220523|082701|8002887|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419900|0000000741547539              |20220523|081543|012|675|0|30300055|130010014|130753250|1|20220523|074503|8002893|20220523|084242|8002888|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419902|0000000659809320              |20220523|085239|021|675|0|30300055|130010014|130753263|1|20220523|083356|8001667|20220523|090031|8001927|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419904|0000000905569335              |20220523|084616|026|675|0|30300055|130010014|130753263|1|20220523|083356|8001353|20220523|084725|8002927|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419906|0000000742073526              |20220523|090054|002|675|0|30300055|130010014|130753264|1|20220523|083916|8001667|20220523|093851|8001402|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419908|0000000773648541              |20220523|092055|008|675|0|30300055|130010014|130753221|1|20220523|064433|8002894|20220523|093727|8002465|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419910|0000000747578926              |20220523|181241|012|674|0|30300002|130010007|130759321|1|20220523|174856|8003020|20220523|191624|8002743|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419912|0000000745979298              |20220523|183508|005|675|0|30300055|130010014|130753208|1|20220523|175702|8001033|20220523|185955|8002631|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419914|0000000900482705              |20220523|193751|003|675|0|30300055|130010014|130753266|1|20220523|183325|8001499|20220523|195609|8002259|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419916|0000000745438860              |20220523|054811|030|674|0|30300002|130010007|130759332|1|20220523|054112|8001963|20220523|061626|8001536|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419918|0000000775919375              |20220523|064632|004|675|0|30300053|130010002|130752398|1|20220523|064107|8002948|20220523|065120|8002351|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
419920|0000000647315934              |20220523|064255|008|675|0|30300053|130010002|130752394|1|20220523|060612|8001276|20220523|065532|8001526|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420327|0000000755445433              |20220523|220530|009|676|0|30300054|130010007|130759346|1|20220523|210425|8001102|20220523|221258|8001568|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420329|0000000725163838              |20220523|220303|009|676|0|30300054|130010007|130759355|1|20220523|211957|8002452|20220523|221033|8001368|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420331|0000000662232494              |20220523|220043|023|675|0|30300067|130010001|130759777|1|20220523|213029|8001252|20220523|221439|8002356|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420333|0000000716564187              |20220523|222115|015|675|0|30300080|130010009|130759182|1|20220523|175148|8001460|20220523|223356|8001876|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420335|0000000767045992              |20220523|103624|015|676|0|30300054|130010007|130759382|1|20220523|102146|8002977|20220523|105038|8001089|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420337|0000000911312838              |20220523|110426|029|675|0|30300080|130010009|130759103|1|20220523|104738|8001097|20220523|112424|8002912|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420339|0000000759127788              |20220523|113022|014|676|0|30300037|130010006|130752024|1|20220523|110217|8001443|20220523|113615|8001534|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420341|0000000711453098              |20220523|120340|021|675|0|30300067|130010001|130759717|1|20220523|115733|8002952|20220523|122509|8002763|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420343|0000000777383188              |20220523|121247|009|676|0|30300054|130010007|130759381|1|20220523|120152|8002050|20220523|124633|8001568|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420345|0000000728772724              |20220523|080712|025|676|0|30300037|130010006|130752014|1|20220523|072630|8002075|20220523|084318|8002142|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420347|0000000661595203              |20220523|080420|002|675|0|30300080|130010009|130759108|1|20220523|072445|8001985|20220523|083314|8001099|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420349|0000000774502769              |20220523|082705|028|676|0|30300037|130010006|130752011|1|20220523|051948|8002403|20220523|083854|8002922|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420351|0000000907879160              |20220523|090129|007|674|0|30300104|130010002|130752346|1|20220523|084823|8002382|20220523|092209|8001914|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420353|0000000469857183              |20220523|085632|014|676|0|30300054|130010007|130759352|1|20220523|083518|8001084|20220523|091100|8001089|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420760|0000000904687469              |20220523|173956|010|676|0|30300086|130010013|130759801|1|20220523|173426|8005898|20220523|180111|8001633|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420762|0000000469857176              |20220523|175403|015|675|0|30300066|130010015|130759605|1|20220523|174914|8001280|20220523|175640|8001827|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420764|0000000634035511              |20220523|180957|027|675|0|30300061|130010015|130759617|1|20220523|170124|8002723|20220523|183037|8007268|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420766|0000000770558984              |20220523|210955|001|675|0|30300066|130010015|130759620|1|20220523|205955|8001253|20220523|214454|8001539|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420768|0000000640022161              |20220523|220614|027|675|0|30300066|130010015|130759687|1|20220523|212543|8005646|20220523|221316|8001855|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420770|0000000741416756              |20220523|102334|004|675|0|30300061|130010015|130759617|1|20220523|093855|8002788|20220523|103315|8005646|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420772|0000000676935062              |20220523|113902|030|675|0|30300076|130010014|130753615|1|20220523|111559|8002484|20220523|114601|8005994|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420774|0000000743408574              |20220523|120028|011|676|0|30300068|130010006|130759025|1|20220523|113608|8001624|20220523|120312|8001543|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420776|0000000755373584              |20220523|083306|027|675|0|30300061|130010015|130759647|1|20220523|075311|8002788|20220523|084014|8002434|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
420778|0000000763354913              |20220523|081445|022|676|0|30300086|130010013|130759806|1|20220523|074104|8001477|20220523|083622|8001721|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
442129|0000000607920478              |20220523|090004|023|675|1|30300047|130010001|130759415|1|20220523|082906|8002542|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
442131|0000000908481543              |20220523|183705|001|675|0|30300047|130010001|130759415|1|20220523|175227|8001014|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442133|0000000676190796              |20220523|184315|016|676|0|30300070|130010004|130752208|1|20220523|164049|8001345|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442135|0000000674036320              |20220523|190741|006|675|0|30300047|130010001|130759433|1|20220523|184216|8002545|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442137|0000000678247229              |20220523|072627|028|675|0|30300053|130010002|130752368|1|20220523|072257|8001580|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442139|0000000734766381              |20220523|071426|023|675|0|30300067|130010001|130759735|4|20220523|053522|8002379|~       |      |~      |1|750|0|      |20220523|~       |0603|2022-06-03 07:03:18
442141|0000000679196329              |20220523|074604|015|676|1|30300087|130010008|130752160|1|20220523|073332|8002543|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
442143|0000000757026489              |20220523|072256|020|675|0|30300067|130010001|130759402|4|20220523|065200|8002450|~       |      |~      |1|750|0|      |20220523|~       |0603|2022-06-03 07:03:18
442145|0000000461821337              |20220523|062113|031|676|0|30300087|130010015|130759633|1|20220523|060206|8001491|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442147|0000000614894364              |20220523|072705|007|676|0|30300071|130010009|130759107|1|20220523|055252|8002083|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442149|0000000769818237              |20220523|073922|022|676|0|30300087|130010015|130759629|1|20220523|073419|8002131|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442151|0000000745076465              |20220523|075355|009|676|0|30300087|130010015|130759621|1|20220523|070338|8001831|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442153|0000000903996963              |20220523|081131|004|676|0|30300087|130010015|130759629|1|20220523|073419|8002460|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442155|0000000761957922              |20220523|134824|030|675|0|30300067|130010001|130759786|4|20220523|134017|8002379|~       |      |~      |1|750|0|      |20220523|~       |0603|2022-06-03 07:03:18
442608|0000000757986081              |20220523|121729|017|675|0|30300081|130010011|130759508|4|20220523|115956|8002912|~       |      |~      |1|750|0|      |20220523|~       |0603|2022-06-03 07:03:18
442610|0000000918159142              |20220523|080637|026|676|0|30300068|130010006|130752036|1|20220523|080428|8001802|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442612|0000000753604744              |20220523|083503|015|676|0|30300039|130010005|130759267|1|20220523|071350|8001569|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442614|0000000903441397              |20220523|085738|002|675|0|30300101|130010002|130752332|1|20220523|071110|8001947|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442616|0000000626601804              |20220523|093552|018|676|0|30300039|130010005|130759262|1|20220523|060319|8001192|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442618|0000000763728897              |20220523|193300|008|675|0|30300101|130010002|130752304|1|20220523|190816|8001055|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442620|0000000633415890              |20220523|063425|027|675|0|30300060|130010014|130753245|1|20220523|044929|8002242|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442622|0000000678029950              |20220523|054315|003|676|0|30300036|130010012|130753301|1|20220523|053547|8001994|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442624|0000000658391282              |20220523|073522|024|676|0|30300086|130010013|130759809|1|20220523|055231|8001921|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442626|0000000663248180              |20220523|075623|007|676|0|30300086|130010013|130759827|1|20220523|061137|8001921|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442628|0000000774429009              |20220523|081748|008|675|0|30300081|130010011|130759572|1|20220523|065338|8001262|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442630|0000000656592709              |20220523|082028|031|681|0|30300042|130010009|130759125|1|20220523|075658|8001596|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
442632|0000000770367916              |20220523|083657|017|676|1|30300086|130010013|130759827|1|20220523|061137|8001634|~       |      |~      |1|0|0|      |20220523|~       |0603|2022-06-03 07:03:18
442634|0000000677219518              |20220523|142030|012|676|0|30300036|130010011|130759520|1|20220523|131831|8001928|~       |      |~      |2|2500|0|      |20220523|~       |0603|2022-06-03 07:03:18
442636|0000000640343608              |20220523|201422|024|675|0|30300081|130010011|130759514|1|20220523|192834|8002159|~       |      |~      |1|1250|0|      |20220523|~       |0603|2022-06-03 07:03:18
443081|0000000740476640              |20220523|080805|001|675|0|30300079|130010009|130759173|1|20220523|053047|8001482|20220523|084838|8003022|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
443083|0000000905900023              |20220523|085719|003|675|0|30300049|130010004|130752248|1|20220523|064418|8001277|20220523|091621|8001426|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
443085|0000000778362787              |20220523|181935|002|675|0|30300049|130010004|130752212|1|20220523|162027|8001935|20220523|183543|8001277|1|1250|0|      |20220523|20220523|0603|2022-06-03 07:03:18
