SERIAL_NO|CARD_NO|GETON_YMD|GETON_TM|TRANSACTION_ID|TR_MEANS_TYPE|TRANSF_CNT|BUS_ROUTE_ID|BUS_CO_ID|BUS_CAR_ID|USR_TYPE|DRVN_START_YMD|DRVN_START_TM|GETON_BUS_STTN_ID|GETOFF_YMD|GETOFF_TM|GETOFF_BUS_STTN_ID|YSR_CNT|GETON_PAY|GETOFF_PAY|DRVR_ID|GETON_CALC_YMD|GETOFF_CALC_YMD|ETL_TYPE|ETL_DATE
509265|0000000519630442              |20220520|162914|001|674|0|30300002|130010007|130759318|4|20220520|152113|8002134|20220520|164356|8002911|1|750|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509267|0000000511027178              |20220520|171114|001|676|0|30300037|130010006|130752050|1|20220520|160927|8001097|20220520|172244|8002339|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509269|0000000530084787              |20220520|172721|001|676|0|30300088|130010002|130752356|1|20220520|152538|8002134|20220520|175230|8001585|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509676|0000000756174941              |20220520|153120|031|675|0|30300101|130010002|130752332|1|20220520|140543|8001368|20220520|155334|8001083|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509678|0000000743778604              |20220520|164051|008|675|0|30300053|130010002|130752387|1|20220520|154903|8002542|20220520|164741|8002106|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509680|0000000918230155              |20220520|072723|015|675|0|30300058|130010004|130752247|1|20220520|050025|8001419|20220520|073546|8002605|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509682|0000000623754443              |20220520|135901|016|675|0|30300047|130010001|130759718|1|20220520|123634|8002411|20220520|141803|8070018|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509684|0000000465114054              |20220520|134525|004|675|0|30300081|130010011|130759511|1|20220520|125022|8002615|20220520|135032|8001889|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509686|0000000742199113              |20220520|071932|002|675|0|30300081|130010011|130759515|1|20220520|055206|8001060|20220520|075628|8001889|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509688|0000000766524515              |20220520|080431|005|675|0|30300077|130010006|130752070|1|20220520|075113|8001708|20220520|082823|8002603|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509690|0000000905856562              |20220520|091031|003|675|0|30300047|130010001|130759702|1|20220520|084354|8070017|20220520|092331|8002118|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509692|0000000744974194              |20220520|174042|019|675|0|30300077|130010006|130759015|1|20220520|174000|8001803|20220520|175907|8001038|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509694|0000000744899647              |20220520|180744|019|675|0|30300081|130010011|130759570|1|20220520|060730|8002217|20220520|182547|8002969|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509696|0000000633125750              |20220520|182558|012|675|0|30300077|130010006|130752018|1|20220520|180429|8001495|20220520|183955|8001927|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509698|0000000743733740              |20220520|191310|016|675|0|30300047|130010001|130759436|1|20220520|185638|8002721|20220520|195146|8001484|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
509700|0000000622734418              |20220520|125336|008|675|0|30300077|130010006|130759018|1|20220520|121029|8001490|20220520|130126|8001257|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510107|0000000661774817              |20220520|195814|010|679|0|30300063|130010001|130759787|1|20220520|192941|8001876|20220520|200648|8002483|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510109|0000000725735602              |20220520|102135|003|675|0|30300055|130010014|130753204|1|20220520|095427|8002733|20220520|102900|8002627|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510111|0000000714058363              |20220520|111344|014|674|0|30300002|130010007|130759322|1|20220520|102952|8001430|20220520|113602|8005994|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510113|0000000629597908              |20220520|115010|023|674|0|30300002|130010007|130759326|1|20220520|110338|8002609|20220520|121352|8002252|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510115|0000000706049098              |20220520|161333|016|674|0|30300002|130010007|130759312|1|20220520|150943|8001242|20220520|161905|8002132|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510117|0000000903215325              |20220520|163334|023|679|0|30300063|130010001|130759787|1|20220520|153602|8002634|20220520|164651|8002981|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510119|0000000671595898              |20220520|065539|026|674|0|30300002|130010007|130759304|1|20220520|055513|8002134|20220520|071214|8002910|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510121|0000000725366693              |20220520|075159|007|674|0|30300002|130010007|130759324|1|20220520|065657|8001721|20220520|075515|8002880|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510123|0000000464859062              |20220520|142620|014|675|0|30300101|130010002|130752325|1|20220520|125629|8002978|20220520|143155|8002542|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510125|0000000773533801              |20220520|075233|007|675|0|30300058|130010004|130752288|1|20220520|063114|8001553|20220520|080606|8002608|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510127|0000000741248921              |20220520|084403|004|675|0|30300081|130010011|130759533|1|20220520|083112|8002038|20220520|092046|8002159|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510129|0000000673904771              |20220520|090030|014|675|0|30300101|130010002|130752332|1|20220520|083956|8001029|20220520|093108|8002453|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510131|0000000911372855              |20220520|091019|014|675|0|30300081|130010011|130759570|1|20220520|060730|8001262|20220520|093535|8002088|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
510133|0000000761743845              |20220520|164308|029|675|0|30300079|130010009|130759111|1|20220520|150239|8001668|20220520|170520|8002995|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514002|0000000535310504              |20220520|165010|022|674|1|30300100|130010002|130752383|1|20220520|155551|8001412|20220520|173007|8001916|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514004|0000000546579783              |20220520|184019|008|675|1|30300079|130010009|130759173|1|20220520|182323|8001488|20220520|185055|8002723|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514006|0000000545428342              |20220520|232030|017|676|1|30300072|130010001|130759714|1|20220520|222626|8001349|20220520|232151|8002340|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514008|0000000527192709              |20220520|061522|011|674|1|30300002|130010007|130759332|1|20220520|054615|8001097|20220520|063843|8001242|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514010|0000000545307314              |20220520|072918|026|675|1|30300066|130010015|130759682|1|20220520|063115|8001851|20220520|073806|8002174|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514012|0000000536470134              |20220520|070319|031|675|1|30300080|130010009|130759182|1|20220520|052143|8001418|20220520|072534|8002362|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514014|0000000533994687              |20220520|090155|011|675|1|30300081|130010011|130759533|1|20220520|083112|8002100|20220520|092750|8001057|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514016|0000000542477584              |20220520|084949|026|676|1|30300043|130010015|130759601|1|20220520|081731|8002887|20220520|085347|8001404|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514018|0000000541100344              |20220520|105308|006|676|2|30300041|130010012|130753313|1|20220520|093851|8001773|20220520|110428|9001641|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514020|0000000541100344              |20220520|113413|006|676|3|30300090|130010005|130759209|1|20220520|064727|8001641|20220520|114752|8002412|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514427|0000000539967365              |20220520|221302|012|674|1|30300002|130010007|130759314|1|20220520|211206|8001419|20220520|222243|8001789|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514429|0000000541428785              |20220520|185037|015|674|1|30300002|130010007|130759315|1|20220520|171750|8001419|20220520|190411|8001789|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514431|0000000545307282              |20220520|194411|021|674|1|30300002|130010007|130759325|1|20220520|183341|8001419|20220520|195249|8002252|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514433|0000000540346895              |20220520|164424|030|675|1|30300095|130010005|130759202|1|20220520|164137|8001493|20220520|165114|8001755|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514435|0000000535235729              |20220520|172944|030|674|1|30300002|130010007|130759308|1|20220520|161015|8001419|20220520|174747|8002981|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514437|0000000515982428              |20220520|182957|026|675|1|30300045|130010006|130752047|1|20220520|182803|8001493|20220520|183634|8001731|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514439|0000000301548890              |20220520|070736|011|675|1|30300062|130010008|130752162|1|20220520|062723|8002453|20220520|072325|8001329|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514441|0000000504573046              |20220520|074913|020|675|1|30300062|130010008|130752721|1|20220520|070343|8002453|20220520|080855|8001318|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514443|0000000303150932              |20220520|083134|008|674|1|30300002|130010007|130759335|1|20220520|071457|8001419|20220520|084345|8002743|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514445|0000000312250665              |20220520|084452|028|675|1|30300058|130010004|130752291|1|20220520|065612|8001419|20220520|084612|8001528|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514447|0000000302033723              |20220520|092312|011|675|1|30300060|130010014|130753504|1|20220520|082928|8002453|20220520|092903|8002088|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514449|0000000540667350              |20220520|091938|025|676|1|30300071|130010009|130759144|1|20220520|062936|8002453|20220520|092728|8001923|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514451|0000000503991259              |20220520|093927|005|676|1|30300054|130010007|130759353|1|20220520|090127|8002453|20220520|100832|8001586|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514453|0000000293242810              |20220520|111425|012|676|1|30300072|130010001|130759435|1|20220520|092530|8002453|20220520|112136|8001576|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514860|0000000531716998              |20220520|173147|001|680|1|30300052|130010002|130752323|1|20220520|171651|8001420|20220520|175805|8001715|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514862|0000000531846738              |20220520|171354|028|682|1|30300030|130010014|130753605|1|20220520|165530|8001420|20220520|175924|8002124|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514864|0000000546664391              |20220520|221832|005|675|1|30300075|130010005|130759227|1|20220520|214450|8001420|20220520|223019|8002299|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514866|0000000118969195              |20220520|064600|007|679|1|30300063|130010001|130759474|1|20220520|062041|8002634|20220520|072518|8002698|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514868|0000000536243671              |20220520|064606|029|679|2|30300063|130010001|130759474|1|20220520|062041|8002634|20220520|072405|8001863|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514870|0000000534828653              |20220520|075329|001|676|1|30300090|130010005|130759207|1|20220520|054410|8002235|20220520|080303|8001744|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514872|0000000171359732              |20220520|080943|029|676|2|30300037|130010006|130759012|1|20220520|072919|8002235|20220520|081728|8002315|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514874|0000000306360678              |20220520|091014|003|679|1|30300063|130010001|130759487|1|20220520|084803|8002634|20220520|091255|8002356|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514876|0000000545307308              |20220520|095823|008|676|1|30300087|130010015|130759610|1|20220520|085747|8002235|20220520|102345|8001474|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514878|0000000522649403              |20220520|095318|012|679|2|30300063|130010001|130759787|1|20220520|092946|8002634|20220520|101044|8002255|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514880|0000000531845941              |20220520|105431|013|676|1|30300073|130010009|130759183|1|20220520|101647|8002235|20220520|111031|8002634|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514882|0000000542470917              |20220520|120325|024|676|2|30300072|130010001|130759431|1|20220520|095720|8002235|20220520|121638|8001035|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
514884|0000000542477367              |20220520|113702|017|676|2|30300072|130010001|130759421|1|20220520|110907|8002235|20220520|114556|8002987|1|0|0|      |20220520|20220520|0603|2022-05-31 16:06:16
520844|0000000163055736              |20220520|081211|020|675|0|30300059|130010004|130752204|1|20220520|052520|8001928|20220520|083231|8001847|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
521251|0000000505357260              |20220520|061052|029|676|0|30300086|130010013|130759827|1|20220520|055304|8003022|20220520|062309|8002465|1|1250|0|      |20220520|20220520|0603|2022-05-31 16:06:16
521253|0000000520876003              |20220520|064441|012|675|0|30300058|130010004|130752295|4|20220520|055628|8007272|20220520|065202|8002630|1|750|0|      |20220520|20220520|0603|2022-05-31 16:06:16
521255|0000000547515777              |20220520|071131|029|676|0|30300089|130010011|130759519|4|20220520|064303|8001634|20220520|072927|8002640|1|750|0|      |20220520|20220520|0603|2022-05-31 16:06:16
